scale,selector,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selector_status,failure_mode
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991523,999999999991549,999999999991621,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999991451,999999999991459,999999999991483,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991451,999999999991459,999999999991483,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999991411,999999999991429,999999999991441,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991411,999999999991429,999999999991441,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999991189,999999999991217,999999999991243,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991189,999999999991217,999999999991243,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999991127,999999999991151,999999999991189,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991127,999999999991151,999999999991189,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999991099,999999999991103,999999999991127,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991099,999999999991103,999999999991127,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999991067,999999999991079,999999999991099,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991067,999999999991079,999999999991099,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999991019,999999999991033,999999999991051,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999991019,999999999991033,999999999991051,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990977,999999999990989,999999999991019,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990977,999999999990989,999999999991019,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990913,999999999990917,999999999990977,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990913,999999999990917,999999999990977,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990883,999999999990899,999999999990913,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990883,999999999990899,999999999990913,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990869,999999999990877,999999999990883,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990869,999999999990877,999999999990883,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990829,999999999990833,999999999990851,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990829,999999999990833,999999999990851,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990799,999999999990821,999999999990829,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990799,999999999990821,999999999990829,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990721,999999999990727,999999999990767,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990721,999999999990727,999999999990767,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990697,999999999990709,999999999990721,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990697,999999999990709,999999999990721,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990671,999999999990679,999999999990697,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990671,999999999990679,999999999990697,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990577,999999999990599,999999999990659,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990577,999999999990599,999999999990659,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990493,999999999990503,999999999990577,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990493,999999999990503,999999999990577,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990461,999999999990463,999999999990493,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990461,999999999990463,999999999990493,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,milestone1_boundary_without_offset,999999999990443,999999999990457,999999999990461,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000,d4_nlsc_without_threat_or_margin,999999999990443,999999999990457,999999999990461,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999967,999999999999999983,999999999999999989,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999967,999999999999999983,999999999999999989,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999877,999999999999999881,999999999999999967,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999877,999999999999999881,999999999999999967,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999829,999999999999999833,999999999999999863,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999829,999999999999999833,999999999999999863,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999749,999999999999999767,999999999999999829,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999749,999999999999999767,999999999999999829,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999709,999999999999999727,999999999999999737,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999709,999999999999999727,999999999999999737,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999637,999999999999999641,999999999999999709,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999637,999999999999999641,999999999999999709,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999613,999999999999999617,999999999999999631,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999613,999999999999999617,999999999999999631,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999569,999999999999999599,999999999999999601,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999569,999999999999999599,999999999999999601,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999539,999999999999999541,999999999999999569,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999539,999999999999999541,999999999999999569,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999487,999999999999999491,999999999999999503,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999487,999999999999999491,999999999999999503,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999419,999999999999999431,999999999999999443,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999419,999999999999999431,999999999999999443,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999359,999999999999999367,999999999999999371,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999359,999999999999999367,999999999999999371,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999331,999999999999999343,999999999999999359,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999331,999999999999999343,999999999999999359,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999161,999999999999999181,999999999999999283,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999161,999999999999999181,999999999999999283,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999121,999999999999999143,999999999999999157,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999121,999999999999999143,999999999999999157,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999079,999999999999999109,999999999999999121,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999079,999999999999999109,999999999999999121,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999073,999999999999999077,999999999999999079,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999073,999999999999999077,999999999999999079,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999999023,999999999999999029,999999999999999073,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999999023,999999999999999029,999999999999999073,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998989,999999999999998993,999999999999999023,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998989,999999999999998993,999999999999999023,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998939,999999999999998947,999999999999998989,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998939,999999999999998947,999999999999998989,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998867,999999999999998873,999999999999998927,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998867,999999999999998873,999999999999998927,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998759,999999999999998791,999999999999998867,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998759,999999999999998791,999999999999998867,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998653,999999999999998677,999999999999998743,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998653,999999999999998677,999999999999998743,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998581,999999999999998609,999999999999998651,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998581,999999999999998609,999999999999998651,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998539,999999999999998567,999999999999998581,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998539,999999999999998567,999999999999998581,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998443,999999999999998447,999999999999998539,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998443,999999999999998447,999999999999998539,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998321,999999999999998351,999999999999998443,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998321,999999999999998351,999999999999998443,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998273,999999999999998279,999999999999998321,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998273,999999999999998279,999999999999998321,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998237,999999999999998267,999999999999998269,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998237,999999999999998267,999999999999998269,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998171,999999999999998189,999999999999998227,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998171,999999999999998189,999999999999998227,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998143,999999999999998159,999999999999998167,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998143,999999999999998159,999999999999998167,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999998027,999999999999998029,999999999999998143,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999998027,999999999999998029,999999999999998143,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997961,999999999999997963,999999999999997993,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997961,999999999999997963,999999999999997993,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997901,999999999999997939,999999999999997943,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997901,999999999999997939,999999999999997943,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997883,999999999999997897,999999999999997901,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997883,999999999999997897,999999999999997901,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997817,999999999999997819,999999999999997831,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997817,999999999999997819,999999999999997831,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997751,999999999999997781,999999999999997817,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997751,999999999999997781,999999999999997817,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997651,999999999999997663,999999999999997751,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997651,999999999999997663,999999999999997751,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997589,999999999999997603,999999999999997651,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997589,999999999999997603,999999999999997651,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997499,999999999999997523,999999999999997589,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997499,999999999999997523,999999999999997589,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997457,999999999999997463,999999999999997471,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997457,999999999999997463,999999999999997471,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997313,999999999999997343,999999999999997427,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997313,999999999999997343,999999999999997427,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997207,999999999999997219,999999999999997313,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997207,999999999999997219,999999999999997313,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997133,999999999999997169,999999999999997189,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997133,999999999999997169,999999999999997189,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997121,999999999999997123,999999999999997133,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997121,999999999999997123,999999999999997133,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997057,999999999999997069,999999999999997079,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997057,999999999999997069,999999999999997079,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999997033,999999999999997049,999999999999997057,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999997033,999999999999997049,999999999999997057,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996967,999999999999996973,999999999999997013,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996967,999999999999996973,999999999999997013,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996917,999999999999996929,999999999999996967,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996917,999999999999996929,999999999999996967,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996881,999999999999996887,999999999999996917,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996881,999999999999996887,999999999999996917,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996847,999999999999996851,999999999999996871,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996847,999999999999996851,999999999999996871,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996839,999999999999996841,999999999999996847,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996839,999999999999996841,999999999999996847,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996701,999999999999996739,999999999999996757,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996701,999999999999996739,999999999999996757,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996659,999999999999996661,999999999999996673,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996659,999999999999996661,999999999999996673,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996553,999999999999996559,999999999999996647,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996553,999999999999996559,999999999999996647,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996467,999999999999996473,999999999999996553,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996467,999999999999996473,999999999999996553,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996409,999999999999996431,999999999999996461,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996409,999999999999996431,999999999999996461,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996361,999999999999996371,999999999999996383,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996361,999999999999996371,999999999999996383,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996337,999999999999996349,999999999999996353,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996337,999999999999996349,999999999999996353,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996263,999999999999996269,999999999999996329,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996263,999999999999996269,999999999999996329,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996251,999999999999996257,999999999999996263,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996251,999999999999996257,999999999999996263,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996209,999999999999996223,999999999999996251,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996209,999999999999996223,999999999999996251,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999996119,999999999999996133,999999999999996209,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999996119,999999999999996133,999999999999996209,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995947,999999999999995957,999999999999995963,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995947,999999999999995957,999999999999995963,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995809,999999999999995831,999999999999995833,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995809,999999999999995831,999999999999995833,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995737,999999999999995749,999999999999995783,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995737,999999999999995749,999999999999995783,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995717,999999999999995719,999999999999995737,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995717,999999999999995719,999999999999995737,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995671,999999999999995677,999999999999995681,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995671,999999999999995677,999999999999995681,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995573,999999999999995609,999999999999995671,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995573,999999999999995609,999999999999995671,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995563,999999999999995569,999999999999995573,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995563,999999999999995569,999999999999995573,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995539,999999999999995543,999999999999995549,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995539,999999999999995543,999999999999995549,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995419,999999999999995461,999999999999995513,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995419,999999999999995461,999999999999995513,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995341,999999999999995387,999999999999995419,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995341,999999999999995387,999999999999995419,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995261,999999999999995273,999999999999995333,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995261,999999999999995273,999999999999995333,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995231,999999999999995237,999999999999995261,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995231,999999999999995237,999999999999995261,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995149,999999999999995177,999999999999995231,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995149,999999999999995177,999999999999995231,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995131,999999999999995143,999999999999995149,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995131,999999999999995143,999999999999995149,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999995083,999999999999995087,999999999999995131,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999995083,999999999999995087,999999999999995131,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994849,999999999999994853,999999999999994897,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994849,999999999999994853,999999999999994897,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994837,999999999999994841,999999999999994843,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994837,999999999999994841,999999999999994843,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994727,999999999999994739,999999999999994823,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994727,999999999999994739,999999999999994823,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994657,999999999999994661,999999999999994727,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994657,999999999999994661,999999999999994727,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,milestone1_boundary_without_offset,999999999999994573,999999999999994577,999999999999994619,,InsufficientBoundarySelectorStateError,no_selection
1000000000000000000,d4_nlsc_without_threat_or_margin,999999999999994573,999999999999994577,999999999999994619,,InsufficientBoundarySelectorStateError,no_selection
