scale,rule_id,anchor_p,seed_q0,true_q_for_audit_only,selected_q,selected_delta_from_true,failure_mode,run_length,failure_reason,residue_exhausted,open_witness_count,closed_witness_count,materialized_witness_count
1000000000000000000,M1_visible_run_all,999999999999990551,999999999999990553,999999999999990593,999999999999990571,-22,selected_too_early,17,,False,9,5,10
1000000000000000000,M2_visible_run_odd,999999999999990551,999999999999990553,999999999999990593,999999999999990571,-22,selected_too_early,8,,False,9,3,10
1000000000000000000,M3_witness_run_odd,999999999999990551,999999999999990553,999999999999990593,,,no_selection,20,no_unmarked_candidate_in_materialized_stream,False,9,5,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999990551,999999999999990553,999999999999990593,,,no_selection,20,no_unmarked_candidate_in_materialized_stream,False,9,5,10
1000000000000000000,M1_visible_run_all,999999999999990593,999999999999990617,999999999999990623,999999999999990623,0,correct,5,,True,1,1,3
1000000000000000000,M2_visible_run_odd,999999999999990593,999999999999990617,999999999999990623,999999999999990623,0,correct,2,,True,1,1,3
1000000000000000000,M3_witness_run_odd,999999999999990593,999999999999990617,999999999999990623,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,1,1,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999990593,999999999999990617,999999999999990623,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,1,1,3
1000000000000000000,M1_visible_run_all,999999999999990713,999999999999990739,999999999999990833,999999999999990757,-76,selected_too_early,17,,False,13,6,15
1000000000000000000,M2_visible_run_odd,999999999999990713,999999999999990739,999999999999990833,999999999999990757,-76,selected_too_early,8,,False,13,3,15
1000000000000000000,M3_witness_run_odd,999999999999990713,999999999999990739,999999999999990833,,,no_selection,47,no_unmarked_candidate_in_materialized_stream,False,13,7,15
1000000000000000000,M4_witness_run_odd_resclosed,999999999999990713,999999999999990739,999999999999990833,,,no_selection,47,no_unmarked_candidate_in_materialized_stream,False,13,7,15
1000000000000000000,M1_visible_run_all,999999999999990877,999999999999990881,999999999999990961,999999999999990937,-24,selected_too_early,55,,False,17,9,18
1000000000000000000,M2_visible_run_odd,999999999999990877,999999999999990881,999999999999990961,999999999999990937,-24,selected_too_early,27,,False,17,7,18
1000000000000000000,M3_witness_run_odd,999999999999990877,999999999999990881,999999999999990961,,,no_selection,40,no_unmarked_candidate_in_materialized_stream,False,17,8,18
1000000000000000000,M4_witness_run_odd_resclosed,999999999999990877,999999999999990881,999999999999990961,,,no_selection,40,no_unmarked_candidate_in_materialized_stream,False,17,8,18
1000000000000000000,M1_visible_run_all,999999999999990961,999999999999990967,999999999999991037,999999999999991027,-10,selected_too_early,59,,False,14,9,16
1000000000000000000,M2_visible_run_odd,999999999999990961,999999999999990967,999999999999991037,999999999999991027,-10,selected_too_early,29,,False,14,8,16
1000000000000000000,M3_witness_run_odd,999999999999990961,999999999999990967,999999999999991037,,,no_selection,35,no_unmarked_candidate_in_materialized_stream,False,14,8,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999990961,999999999999990967,999999999999991037,,,no_selection,35,no_unmarked_candidate_in_materialized_stream,False,14,8,16
1000000000000000000,M1_visible_run_all,999999999999991037,999999999999991051,999999999999991079,999999999999991057,-22,selected_too_early,5,,False,5,3,7
1000000000000000000,M2_visible_run_odd,999999999999991037,999999999999991051,999999999999991079,999999999999991057,-22,selected_too_early,2,,False,5,1,7
1000000000000000000,M3_witness_run_odd,999999999999991037,999999999999991051,999999999999991079,,,no_selection,14,no_unmarked_candidate_in_materialized_stream,False,5,3,7
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991037,999999999999991051,999999999999991079,,,no_selection,14,no_unmarked_candidate_in_materialized_stream,False,5,3,7
1000000000000000000,M1_visible_run_all,999999999999991079,999999999999991091,999999999999991099,999999999999991097,-2,selected_too_early,5,,False,1,0,3
1000000000000000000,M2_visible_run_odd,999999999999991079,999999999999991091,999999999999991099,999999999999991097,-2,selected_too_early,2,,False,1,0,3
1000000000000000000,M3_witness_run_odd,999999999999991079,999999999999991091,999999999999991099,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,False,1,0,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991079,999999999999991091,999999999999991099,,,no_selection,4,no_unmarked_candidate_in_materialized_stream,False,1,0,3
1000000000000000000,M1_visible_run_all,999999999999991099,999999999999991139,999999999999991153,999999999999991147,-6,selected_too_early,7,,False,3,2,5
1000000000000000000,M2_visible_run_odd,999999999999991099,999999999999991139,999999999999991153,999999999999991147,-6,selected_too_early,3,,False,3,2,5
1000000000000000000,M3_witness_run_odd,999999999999991099,999999999999991139,999999999999991153,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,3,2,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991099,999999999999991139,999999999999991153,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,3,2,5
1000000000000000000,M1_visible_run_all,999999999999991189,999999999999991201,999999999999991223,999999999999991217,-6,selected_too_early,15,,False,5,4,7
1000000000000000000,M2_visible_run_odd,999999999999991189,999999999999991201,999999999999991223,999999999999991217,-6,selected_too_early,7,,False,5,3,7
1000000000000000000,M3_witness_run_odd,999999999999991189,999999999999991201,999999999999991223,,,no_selection,11,no_unmarked_candidate_in_materialized_stream,False,5,4,7
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991189,999999999999991201,999999999999991223,,,no_selection,11,no_unmarked_candidate_in_materialized_stream,False,5,4,7
1000000000000000000,M1_visible_run_all,999999999999991223,999999999999991241,999999999999991271,999999999999991261,-10,selected_too_early,19,,False,7,6,9
1000000000000000000,M2_visible_run_odd,999999999999991223,999999999999991241,999999999999991271,999999999999991261,-10,selected_too_early,9,,False,7,4,9
1000000000000000000,M3_witness_run_odd,999999999999991223,999999999999991241,999999999999991271,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,7,5,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991223,999999999999991241,999999999999991271,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,7,5,9
1000000000000000000,M1_visible_run_all,999999999999991271,999999999999991273,999999999999991391,999999999999991303,-88,selected_too_early,29,,False,22,8,23
1000000000000000000,M2_visible_run_odd,999999999999991271,999999999999991273,999999999999991391,999999999999991303,-88,selected_too_early,14,,False,22,5,23
1000000000000000000,M3_witness_run_odd,999999999999991271,999999999999991273,999999999999991391,,,no_selection,59,no_unmarked_candidate_in_materialized_stream,False,22,8,23
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991271,999999999999991273,999999999999991391,,,no_selection,59,no_unmarked_candidate_in_materialized_stream,False,22,8,23
1000000000000000000,M1_visible_run_all,999999999999991423,999999999999991433,999999999999991493,999999999999991493,0,correct,59,,False,14,11,16
1000000000000000000,M2_visible_run_odd,999999999999991423,999999999999991433,999999999999991493,999999999999991493,0,correct,29,,False,14,7,16
1000000000000000000,M3_witness_run_odd,999999999999991423,999999999999991433,999999999999991493,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,14,7,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991423,999999999999991433,999999999999991493,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,14,7,16
1000000000000000000,M1_visible_run_all,999999999999991493,999999999999991499,999999999999991511,999999999999991511,0,correct,11,,True,3,3,5
1000000000000000000,M2_visible_run_odd,999999999999991493,999999999999991499,999999999999991511,999999999999991511,0,correct,5,,False,3,2,5
1000000000000000000,M3_witness_run_odd,999999999999991493,999999999999991499,999999999999991511,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,3,2,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991493,999999999999991499,999999999999991511,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,3,2,5
1000000000000000000,M1_visible_run_all,999999999999991511,999999999999991513,999999999999991597,999999999999991567,-30,selected_too_early,53,,False,15,10,16
1000000000000000000,M2_visible_run_odd,999999999999991511,999999999999991513,999999999999991597,999999999999991567,-30,selected_too_early,26,,False,15,6,16
1000000000000000000,M3_witness_run_odd,999999999999991511,999999999999991513,999999999999991597,,,no_selection,42,no_unmarked_candidate_in_materialized_stream,False,15,8,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991511,999999999999991513,999999999999991597,,,no_selection,42,no_unmarked_candidate_in_materialized_stream,False,15,8,16
1000000000000000000,M1_visible_run_all,999999999999991597,999999999999991633,999999999999991657,999999999999991657,0,correct,23,,False,6,4,8
1000000000000000000,M2_visible_run_odd,999999999999991597,999999999999991633,999999999999991657,999999999999991657,0,correct,11,,False,6,3,8
1000000000000000000,M3_witness_run_odd,999999999999991597,999999999999991633,999999999999991657,,,no_selection,12,no_unmarked_candidate_in_materialized_stream,False,6,3,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991597,999999999999991633,999999999999991657,,,no_selection,12,no_unmarked_candidate_in_materialized_stream,False,6,3,8
1000000000000000000,M1_visible_run_all,999999999999991657,999999999999991699,999999999999991717,999999999999991703,-14,selected_too_early,3,,False,2,1,5
1000000000000000000,M2_visible_run_odd,999999999999991657,999999999999991699,999999999999991717,999999999999991703,-14,selected_too_early,1,,False,2,0,5
1000000000000000000,M3_witness_run_odd,999999999999991657,999999999999991699,999999999999991717,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,2,1,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991657,999999999999991699,999999999999991717,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,2,1,5
1000000000000000000,M1_visible_run_all,999999999999991769,999999999999991789,999999999999991813,999999999999991811,-2,selected_too_early,21,,False,5,2,7
1000000000000000000,M2_visible_run_odd,999999999999991769,999999999999991789,999999999999991813,999999999999991811,-2,selected_too_early,10,,False,5,2,7
1000000000000000000,M3_witness_run_odd,999999999999991769,999999999999991789,999999999999991813,,,no_selection,12,no_unmarked_candidate_in_materialized_stream,False,5,2,7
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991769,999999999999991789,999999999999991813,,,no_selection,12,no_unmarked_candidate_in_materialized_stream,False,5,2,7
1000000000000000000,M1_visible_run_all,999999999999991813,999999999999991831,999999999999991841,999999999999991841,0,correct,9,,True,2,2,4
1000000000000000000,M2_visible_run_odd,999999999999991813,999999999999991831,999999999999991841,999999999999991841,0,correct,4,,False,2,1,4
1000000000000000000,M3_witness_run_odd,999999999999991813,999999999999991831,999999999999991841,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,True,2,2,4
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991813,999999999999991831,999999999999991841,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,True,2,2,4
1000000000000000000,M1_visible_run_all,999999999999991841,999999999999991843,999999999999991847,999999999999991847,0,correct,3,,True,1,1,2
1000000000000000000,M2_visible_run_odd,999999999999991841,999999999999991843,999999999999991847,999999999999991847,0,correct,1,,False,1,0,2
1000000000000000000,M3_witness_run_odd,999999999999991841,999999999999991843,999999999999991847,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991841,999999999999991843,999999999999991847,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M1_visible_run_all,999999999999991847,999999999999991891,999999999999991967,999999999999991931,-36,selected_too_early,39,,False,14,9,16
1000000000000000000,M2_visible_run_odd,999999999999991847,999999999999991891,999999999999991967,999999999999991931,-36,selected_too_early,19,,False,14,8,16
1000000000000000000,M3_witness_run_odd,999999999999991847,999999999999991891,999999999999991967,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,14,8,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991847,999999999999991891,999999999999991967,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,14,8,16
1000000000000000000,M1_visible_run_all,999999999999991997,999999999999992021,999999999999992053,999999999999992053,0,correct,31,,False,8,4,10
1000000000000000000,M2_visible_run_odd,999999999999991997,999999999999992021,999999999999992053,999999999999992053,0,correct,15,,False,8,3,10
1000000000000000000,M3_witness_run_odd,999999999999991997,999999999999992021,999999999999992053,,,no_selection,16,no_unmarked_candidate_in_materialized_stream,False,8,3,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999991997,999999999999992021,999999999999992053,,,no_selection,16,no_unmarked_candidate_in_materialized_stream,False,8,3,10
1000000000000000000,M1_visible_run_all,999999999999992053,999999999999992077,999999999999992099,999999999999992099,0,correct,21,,False,6,4,8
1000000000000000000,M2_visible_run_odd,999999999999992053,999999999999992077,999999999999992099,999999999999992099,0,correct,10,,False,6,2,8
1000000000000000000,M3_witness_run_odd,999999999999992053,999999999999992077,999999999999992099,,,no_selection,11,no_unmarked_candidate_in_materialized_stream,False,6,2,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992053,999999999999992077,999999999999992099,,,no_selection,11,no_unmarked_candidate_in_materialized_stream,False,6,2,8
1000000000000000000,M1_visible_run_all,999999999999992099,999999999999992111,999999999999992141,999999999999992129,-12,selected_too_early,17,,False,6,3,8
1000000000000000000,M2_visible_run_odd,999999999999992099,999999999999992111,999999999999992141,999999999999992129,-12,selected_too_early,8,,False,6,3,8
1000000000000000000,M3_witness_run_odd,999999999999992099,999999999999992111,999999999999992141,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,6,3,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992099,999999999999992111,999999999999992141,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,6,3,8
1000000000000000000,M1_visible_run_all,999999999999992141,999999999999992161,999999999999992177,999999999999992177,0,correct,15,,False,4,3,6
1000000000000000000,M2_visible_run_odd,999999999999992141,999999999999992161,999999999999992177,999999999999992177,0,correct,7,,False,4,3,6
1000000000000000000,M3_witness_run_odd,999999999999992141,999999999999992161,999999999999992177,,,no_selection,8,no_unmarked_candidate_in_materialized_stream,False,4,3,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992141,999999999999992161,999999999999992177,,,no_selection,8,no_unmarked_candidate_in_materialized_stream,False,4,3,6
1000000000000000000,M1_visible_run_all,999999999999992177,999999999999992203,999999999999992207,999999999999992207,0,correct,3,,True,1,1,2
1000000000000000000,M2_visible_run_odd,999999999999992177,999999999999992203,999999999999992207,999999999999992207,0,correct,1,,False,1,0,2
1000000000000000000,M3_witness_run_odd,999999999999992177,999999999999992203,999999999999992207,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992177,999999999999992203,999999999999992207,,,no_selection,2,no_unmarked_candidate_in_materialized_stream,True,1,1,2
1000000000000000000,M1_visible_run_all,999999999999992219,999999999999992261,999999999999992293,999999999999992269,-24,selected_too_early,7,,False,6,2,8
1000000000000000000,M2_visible_run_odd,999999999999992219,999999999999992261,999999999999992293,999999999999992269,-24,selected_too_early,3,,False,6,1,8
1000000000000000000,M3_witness_run_odd,999999999999992219,999999999999992261,999999999999992293,,,no_selection,16,no_unmarked_candidate_in_materialized_stream,False,6,5,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992219,999999999999992261,999999999999992293,,,no_selection,16,no_unmarked_candidate_in_materialized_stream,False,6,5,8
1000000000000000000,M1_visible_run_all,999999999999992333,999999999999992357,999999999999992417,999999999999992363,-54,selected_too_early,5,,False,10,3,12
1000000000000000000,M2_visible_run_odd,999999999999992333,999999999999992357,999999999999992417,999999999999992363,-54,selected_too_early,2,,False,10,2,12
1000000000000000000,M3_witness_run_odd,999999999999992333,999999999999992357,999999999999992417,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,10,7,12
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992333,999999999999992357,999999999999992417,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,10,7,12
1000000000000000000,M1_visible_run_all,999999999999992417,999999999999992419,999999999999992449,999999999999992449,0,correct,29,,False,9,5,10
1000000000000000000,M2_visible_run_odd,999999999999992417,999999999999992419,999999999999992449,999999999999992449,0,correct,14,,False,9,3,10
1000000000000000000,M3_witness_run_odd,999999999999992417,999999999999992419,999999999999992449,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,9,3,10
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992417,999999999999992419,999999999999992449,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,9,3,10
1000000000000000000,M1_visible_run_all,999999999999992473,999999999999992489,999999999999992503,999999999999992503,0,correct,13,,False,5,3,6
1000000000000000000,M2_visible_run_odd,999999999999992473,999999999999992489,999999999999992503,999999999999992503,0,correct,6,,False,5,3,6
1000000000000000000,M3_witness_run_odd,999999999999992473,999999999999992489,999999999999992503,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,5,3,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992473,999999999999992489,999999999999992503,,,no_selection,7,no_unmarked_candidate_in_materialized_stream,False,5,3,6
1000000000000000000,M1_visible_run_all,999999999999992503,999999999999992507,999999999999992543,999999999999992531,-12,selected_too_early,23,,False,8,6,9
1000000000000000000,M2_visible_run_odd,999999999999992503,999999999999992507,999999999999992543,999999999999992531,-12,selected_too_early,11,,False,8,4,9
1000000000000000000,M3_witness_run_odd,999999999999992503,999999999999992507,999999999999992543,,,no_selection,18,no_unmarked_candidate_in_materialized_stream,False,8,6,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992503,999999999999992507,999999999999992543,,,no_selection,18,no_unmarked_candidate_in_materialized_stream,False,8,6,9
1000000000000000000,M1_visible_run_all,999999999999992581,999999999999992587,999999999999992603,999999999999992603,0,correct,15,,False,4,1,6
1000000000000000000,M2_visible_run_odd,999999999999992581,999999999999992587,999999999999992603,999999999999992603,0,correct,7,,False,4,1,6
1000000000000000000,M3_witness_run_odd,999999999999992581,999999999999992587,999999999999992603,,,no_selection,8,no_unmarked_candidate_in_materialized_stream,False,4,1,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992581,999999999999992587,999999999999992603,,,no_selection,8,no_unmarked_candidate_in_materialized_stream,False,4,1,6
1000000000000000000,M1_visible_run_all,999999999999992603,999999999999992611,999999999999992617,999999999999992617,0,correct,5,,True,2,2,3
1000000000000000000,M2_visible_run_odd,999999999999992603,999999999999992611,999999999999992617,999999999999992617,0,correct,2,,True,2,2,3
1000000000000000000,M3_witness_run_odd,999999999999992603,999999999999992611,999999999999992617,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992603,999999999999992611,999999999999992617,,,no_selection,3,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M1_visible_run_all,999999999999992617,999999999999992647,999999999999992681,999999999999992657,-24,selected_too_early,9,,False,5,2,8
1000000000000000000,M2_visible_run_odd,999999999999992617,999999999999992647,999999999999992681,999999999999992657,-24,selected_too_early,4,,False,5,0,8
1000000000000000000,M3_witness_run_odd,999999999999992617,999999999999992647,999999999999992681,,,no_selection,17,no_unmarked_candidate_in_materialized_stream,False,5,2,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992617,999999999999992647,999999999999992681,,,no_selection,17,no_unmarked_candidate_in_materialized_stream,False,5,2,8
1000000000000000000,M1_visible_run_all,999999999999992917,999999999999992921,999999999999992939,999999999999992923,-16,selected_too_early,1,,False,5,1,6
1000000000000000000,M2_visible_run_odd,999999999999992917,999999999999992921,999999999999992939,,,no_selection,0,first_candidate_unmarked,False,6,0,6
1000000000000000000,M3_witness_run_odd,999999999999992917,999999999999992921,999999999999992939,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,3,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992917,999999999999992921,999999999999992939,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,3,6
1000000000000000000,M1_visible_run_all,999999999999992939,999999999999992989,999999999999993011,999999999999993011,0,correct,21,,False,5,3,7
1000000000000000000,M2_visible_run_odd,999999999999992939,999999999999992989,999999999999993011,999999999999993011,0,correct,10,,False,5,2,7
1000000000000000000,M3_witness_run_odd,999999999999992939,999999999999992989,999999999999993011,,,no_selection,11,no_unmarked_candidate_in_materialized_stream,False,5,2,7
1000000000000000000,M4_witness_run_odd_resclosed,999999999999992939,999999999999992989,999999999999993011,,,no_selection,11,no_unmarked_candidate_in_materialized_stream,False,5,2,7
1000000000000000000,M1_visible_run_all,999999999999993019,999999999999993023,999999999999993077,999999999999993029,-48,selected_too_early,5,,False,10,3,11
1000000000000000000,M2_visible_run_odd,999999999999993019,999999999999993023,999999999999993077,999999999999993029,-48,selected_too_early,2,,False,10,1,11
1000000000000000000,M3_witness_run_odd,999999999999993019,999999999999993023,999999999999993077,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,10,6,11
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993019,999999999999993023,999999999999993077,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,10,6,11
1000000000000000000,M1_visible_run_all,999999999999993103,999999999999993119,999999999999993173,999999999999993173,0,correct,53,,False,15,9,16
1000000000000000000,M2_visible_run_odd,999999999999993103,999999999999993119,999999999999993173,999999999999993173,0,correct,26,,False,15,8,16
1000000000000000000,M3_witness_run_odd,999999999999993103,999999999999993119,999999999999993173,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,15,8,16
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993103,999999999999993119,999999999999993173,,,no_selection,27,no_unmarked_candidate_in_materialized_stream,False,15,8,16
1000000000000000000,M1_visible_run_all,999999999999993173,999999999999993233,999999999999993269,999999999999993247,-22,selected_too_early,13,,False,5,4,8
1000000000000000000,M2_visible_run_odd,999999999999993173,999999999999993233,999999999999993269,999999999999993247,-22,selected_too_early,6,,False,5,2,8
1000000000000000000,M3_witness_run_odd,999999999999993173,999999999999993233,999999999999993269,,,no_selection,18,no_unmarked_candidate_in_materialized_stream,False,5,3,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993173,999999999999993233,999999999999993269,,,no_selection,18,no_unmarked_candidate_in_materialized_stream,False,5,3,8
1000000000000000000,M1_visible_run_all,999999999999993269,999999999999993271,999999999999993281,999999999999993277,-4,selected_too_early,5,,True,2,2,3
1000000000000000000,M2_visible_run_odd,999999999999993269,999999999999993271,999999999999993281,999999999999993277,-4,selected_too_early,2,,False,2,1,3
1000000000000000000,M3_witness_run_odd,999999999999993269,999999999999993271,999999999999993281,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993269,999999999999993271,999999999999993281,,,no_selection,5,no_unmarked_candidate_in_materialized_stream,True,2,2,3
1000000000000000000,M1_visible_run_all,999999999999993281,999999999999993283,999999999999993341,999999999999993341,0,correct,57,,False,14,9,15
1000000000000000000,M2_visible_run_odd,999999999999993281,999999999999993283,999999999999993341,999999999999993341,0,correct,28,,False,14,6,15
1000000000000000000,M3_witness_run_odd,999999999999993281,999999999999993283,999999999999993341,,,no_selection,29,no_unmarked_candidate_in_materialized_stream,False,14,6,15
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993281,999999999999993283,999999999999993341,,,no_selection,29,no_unmarked_candidate_in_materialized_stream,False,14,6,15
1000000000000000000,M1_visible_run_all,999999999999993571,999999999999993613,999999999999993647,999999999999993617,-30,selected_too_early,3,,False,3,2,6
1000000000000000000,M2_visible_run_odd,999999999999993571,999999999999993613,999999999999993647,999999999999993617,-30,selected_too_early,1,,False,3,1,6
1000000000000000000,M3_witness_run_odd,999999999999993571,999999999999993613,999999999999993647,,,no_selection,17,no_unmarked_candidate_in_materialized_stream,True,3,3,6
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993571,999999999999993613,999999999999993647,,,no_selection,17,no_unmarked_candidate_in_materialized_stream,True,3,3,6
1000000000000000000,M1_visible_run_all,999999999999993647,999999999999993649,999999999999993679,999999999999993659,-20,selected_too_early,9,,False,7,3,8
1000000000000000000,M2_visible_run_odd,999999999999993647,999999999999993649,999999999999993679,999999999999993659,-20,selected_too_early,4,,False,7,2,8
1000000000000000000,M3_witness_run_odd,999999999999993647,999999999999993649,999999999999993679,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,7,3,8
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993647,999999999999993649,999999999999993679,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,7,3,8
1000000000000000000,M1_visible_run_all,999999999999993683,999999999999993719,999999999999993779,999999999999993749,-30,selected_too_early,29,,False,13,10,15
1000000000000000000,M2_visible_run_odd,999999999999993683,999999999999993719,999999999999993779,999999999999993749,-30,selected_too_early,14,,False,13,7,15
1000000000000000000,M3_witness_run_odd,999999999999993683,999999999999993719,999999999999993779,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,13,8,15
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993683,999999999999993719,999999999999993779,,,no_selection,30,no_unmarked_candidate_in_materialized_stream,False,13,8,15
1000000000000000000,M1_visible_run_all,999999999999993989,999999999999993997,999999999999994073,999999999999994013,-60,selected_too_early,15,,False,13,8,14
1000000000000000000,M2_visible_run_odd,999999999999993989,999999999999993997,999999999999994073,999999999999994013,-60,selected_too_early,7,,False,13,4,14
1000000000000000000,M3_witness_run_odd,999999999999993989,999999999999993997,999999999999994073,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,13,10,14
1000000000000000000,M4_witness_run_odd_resclosed,999999999999993989,999999999999993997,999999999999994073,,,no_selection,38,no_unmarked_candidate_in_materialized_stream,False,13,10,14
1000000000000000000,M1_visible_run_all,999999999999994073,999999999999994093,999999999999994111,999999999999994111,0,correct,17,,False,5,3,7
1000000000000000000,M2_visible_run_odd,999999999999994073,999999999999994093,999999999999994111,999999999999994111,0,correct,8,,False,5,3,7
1000000000000000000,M3_witness_run_odd,999999999999994073,999999999999994093,999999999999994111,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,4,7
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994073,999999999999994093,999999999999994111,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,4,7
1000000000000000000,M1_visible_run_all,999999999999994117,999999999999994163,999999999999994193,999999999999994183,-10,selected_too_early,19,,False,8,6,9
1000000000000000000,M2_visible_run_odd,999999999999994117,999999999999994163,999999999999994193,999999999999994183,-10,selected_too_early,9,,False,8,3,9
1000000000000000000,M3_witness_run_odd,999999999999994117,999999999999994163,999999999999994193,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,8,5,9
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994117,999999999999994163,999999999999994193,,,no_selection,15,no_unmarked_candidate_in_materialized_stream,False,8,5,9
1000000000000000000,M1_visible_run_all,999999999999994193,999999999999994199,999999999999994211,999999999999994211,0,correct,11,,False,3,2,5
1000000000000000000,M2_visible_run_odd,999999999999994193,999999999999994199,999999999999994211,999999999999994211,0,correct,5,,False,3,1,5
1000000000000000000,M3_witness_run_odd,999999999999994193,999999999999994199,999999999999994211,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,3,1,5
1000000000000000000,M4_witness_run_odd_resclosed,999999999999994193,999999999999994199,999999999999994211,,,no_selection,6,no_unmarked_candidate_in_materialized_stream,False,3,1,5
1000000000000000000,M1_visible_run_all,999999999999994211,999999999999994219,999999999999994237,999999999999994237,0,correct,17,,False,5,4,6
1000000000000000000,M2_visible_run_odd,999999999999994211,999999999999994219,999999999999994237,999999999999994237,0,correct,8,,False,5,3,6
1000000000000000000,M3_witness_run_odd,999999999999994211,999999999999994219,999999999999994237,,,no_selection,9,no_unmarked_candidate_in_materialized_stream,False,5,3,6
