scale,rule_id,bound_mode,anchor_p,seed_q0,true_q_for_audit_only,upper_bound,true_in_square_grid,true_square_grid_k,selected_q,selected_square_grid_k,failure_mode,selected_delta_from_true,grid_count_checked,materialized_witness_count,did_evaluate,failure_reason
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999993653,999999993689,999999993749,999999993781,False,,,,no_selection,,46,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999993653,999999993689,999999993749,999999993781,False,,,,no_selection,,46,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999993653,999999993689,999999993749,999999993781,False,,,,no_selection,,46,0,True,
1000000000000,materialized_witnesses,seed_bound,999999993653,999999993689,999999993749,999999993817,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999993653,999999993689,999999993749,999999993817,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999993653,999999993689,999999993749,999999993817,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999993653,999999993689,999999993749,999999993817,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999993481,999999993523,999999993557,999999993609,False,,,,no_selection,,43,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999993481,999999993523,999999993557,999999993609,False,,,,no_selection,,43,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999993481,999999993523,999999993557,999999993609,False,,,,no_selection,,43,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999993481,999999993523,999999993557,999999993609,False,,,,no_selection,,43,0,True,
1000000000000,materialized_witnesses,seed_bound,999999993481,999999993523,999999993557,999999993651,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999993481,999999993523,999999993557,999999993651,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999993481,999999993523,999999993557,999999993651,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999993481,999999993523,999999993557,999999993651,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999993389,999999993437,999999993467,999999993517,False,,,,no_selection,,40,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999993389,999999993437,999999993467,999999993517,False,,,,no_selection,,40,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999993389,999999993437,999999993467,999999993517,False,,,,no_selection,,40,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999993389,999999993437,999999993467,999999993517,False,,,,no_selection,,40,0,True,
1000000000000,materialized_witnesses,seed_bound,999999993389,999999993437,999999993467,999999993565,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999993389,999999993437,999999993467,999999993565,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999993389,999999993437,999999993467,999999993565,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999993389,999999993437,999999993467,999999993565,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999993361,999999993371,999999993389,999999993489,False,,,,no_selection,,59,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999993361,999999993371,999999993389,999999993489,False,,,,no_selection,,59,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999993361,999999993371,999999993389,999999993489,False,,,,no_selection,,59,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999993361,999999993371,999999993389,999999993489,False,,,,no_selection,,59,0,True,
1000000000000,materialized_witnesses,seed_bound,999999993361,999999993371,999999993389,999999993499,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999993361,999999993371,999999993389,999999993499,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999993361,999999993371,999999993389,999999993499,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999993361,999999993371,999999993389,999999993499,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999993287,999999993301,999999993361,999999993415,False,,,,no_selection,,57,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999993287,999999993301,999999993361,999999993415,False,,,,no_selection,,57,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999993287,999999993301,999999993361,999999993415,False,,,,no_selection,,57,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999993287,999999993301,999999993361,999999993415,False,,,,no_selection,,57,0,True,
1000000000000,materialized_witnesses,seed_bound,999999993287,999999993301,999999993361,999999993429,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999993287,999999993301,999999993361,999999993429,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999993287,999999993301,999999993361,999999993429,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999993287,999999993301,999999993361,999999993429,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999993259,999999993263,999999993287,999999993387,False,,,,no_selection,,62,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999993259,999999993263,999999993287,999999993387,False,,,,no_selection,,62,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999993259,999999993263,999999993287,999999993387,False,,,,no_selection,,62,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999993259,999999993263,999999993287,999999993387,False,,,,no_selection,,62,0,True,
1000000000000,materialized_witnesses,seed_bound,999999993259,999999993263,999999993287,999999993391,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999993259,999999993263,999999993287,999999993391,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999993259,999999993263,999999993287,999999993391,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999993259,999999993263,999999993287,999999993391,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999992977,999999992987,999999993029,999999993105,False,,,,no_selection,,59,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999992977,999999992987,999999993029,999999993105,False,,,,no_selection,,59,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999992977,999999992987,999999993029,999999993105,False,,,,no_selection,,59,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999992977,999999992987,999999993029,999999993105,False,,,,no_selection,,59,0,True,
1000000000000,materialized_witnesses,seed_bound,999999992977,999999992987,999999993029,999999993115,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999992977,999999992987,999999993029,999999993115,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999992977,999999992987,999999993029,999999993115,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999992977,999999992987,999999993029,999999993115,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999992941,999999992947,999999992977,999999993069,False,,,,no_selection,,61,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999992941,999999992947,999999992977,999999993069,False,,,,no_selection,,61,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999992941,999999992947,999999992977,999999993069,False,,,,no_selection,,61,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999992941,999999992947,999999992977,999999993069,False,,,,no_selection,,61,0,True,
1000000000000,materialized_witnesses,seed_bound,999999992941,999999992947,999999992977,999999993075,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999992941,999999992947,999999992977,999999993075,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999992941,999999992947,999999992977,999999993075,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999992941,999999992947,999999992977,999999993075,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999992843,999999992911,999999992941,999999992971,False,,,,no_selection,,30,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999992843,999999992911,999999992941,999999992971,False,,,,no_selection,,30,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999992843,999999992911,999999992941,999999992971,False,,,,no_selection,,30,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999992843,999999992911,999999992941,999999992971,False,,,,no_selection,,30,0,True,
1000000000000,materialized_witnesses,seed_bound,999999992843,999999992911,999999992941,999999993039,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999992843,999999992911,999999992941,999999993039,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999992843,999999992911,999999992941,999999993039,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999992843,999999992911,999999992941,999999993039,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999992743,999999992749,999999992843,999999992871,False,,,,no_selection,,61,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999992743,999999992749,999999992843,999999992871,False,,,,no_selection,,61,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999992743,999999992749,999999992843,999999992871,False,,,,no_selection,,61,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999992743,999999992749,999999992843,999999992871,False,,,,no_selection,,61,0,True,
1000000000000,materialized_witnesses,seed_bound,999999992743,999999992749,999999992843,999999992877,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999992743,999999992749,999999992843,999999992877,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999992743,999999992749,999999992843,999999992877,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999992743,999999992749,999999992843,999999992877,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999992647,999999992653,999999992731,999999992775,False,,,,no_selection,,61,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999992647,999999992653,999999992731,999999992775,False,,,,no_selection,,61,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999992647,999999992653,999999992731,999999992775,False,,,,no_selection,,61,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999992647,999999992653,999999992731,999999992775,False,,,,no_selection,,61,0,True,
1000000000000,materialized_witnesses,seed_bound,999999992647,999999992653,999999992731,999999992781,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999992647,999999992653,999999992731,999999992781,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999992647,999999992653,999999992731,999999992781,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999992647,999999992653,999999992731,999999992781,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999992539,999999992567,999999992611,999999992667,False,,,,no_selection,,50,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999992539,999999992567,999999992611,999999992667,False,,,,no_selection,,50,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999992539,999999992567,999999992611,999999992667,False,,,,no_selection,,50,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999992539,999999992567,999999992611,999999992667,False,,,,no_selection,,50,0,True,
1000000000000,materialized_witnesses,seed_bound,999999992539,999999992567,999999992611,999999992695,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999992539,999999992567,999999992611,999999992695,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999992539,999999992567,999999992611,999999992695,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999992539,999999992567,999999992611,999999992695,False,,,,no_selection,,64,0,True,
1000000000000,materialized_witnesses,anchor_bound,999999992447,999999992461,999999992531,999999992575,False,,,,no_selection,,57,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,anchor_bound,999999992447,999999992461,999999992531,999999992575,False,,,,no_selection,,57,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,anchor_bound,999999992447,999999992461,999999992531,999999992575,False,,,,no_selection,,57,0,True,
1000000000000,visible_bound_all_wheel_open,anchor_bound,999999992447,999999992461,999999992531,999999992575,False,,,,no_selection,,57,0,True,
1000000000000,materialized_witnesses,seed_bound,999999992447,999999992461,999999992531,999999992589,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,materialized_witnesses_wheel_open,seed_bound,999999992447,999999992461,999999992531,999999992589,False,,,,no_selection,,64,0,False,missing_materialized_candidate_rows
1000000000000,visible_bound_all,seed_bound,999999992447,999999992461,999999992531,999999992589,False,,,,no_selection,,64,0,True,
1000000000000,visible_bound_all_wheel_open,seed_bound,999999992447,999999992461,999999992531,999999992589,False,,,,no_selection,,64,0,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999989,1000000000000003,1000000000000037,1000000000000117,False,,,,no_selection,,57,9,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999989,1000000000000003,1000000000000037,1000000000000117,False,,,,no_selection,,57,9,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999989,1000000000000003,1000000000000037,1000000000000117,False,,,,no_selection,,57,9,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999989,1000000000000003,1000000000000037,1000000000000117,False,,,,no_selection,,57,9,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999989,1000000000000003,1000000000000037,1000000000000131,False,,,,no_selection,,64,9,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999989,1000000000000003,1000000000000037,1000000000000131,False,,,,no_selection,,64,9,True,
1000000000000000,visible_bound_all,seed_bound,999999999999989,1000000000000003,1000000000000037,1000000000000131,False,,,,no_selection,,64,9,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999989,1000000000000003,1000000000000037,1000000000000131,False,,,,no_selection,,64,9,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999947,999999999999967,999999999999989,1000000000000075,False,,,,no_selection,,54,8,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999947,999999999999967,999999999999989,1000000000000075,False,,,,no_selection,,54,8,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999947,999999999999967,999999999999989,1000000000000075,False,,,,no_selection,,54,8,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999947,999999999999967,999999999999989,1000000000000075,False,,,,no_selection,,54,8,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999947,999999999999967,999999999999989,1000000000000095,False,,,,no_selection,,64,8,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999947,999999999999967,999999999999989,1000000000000095,False,,,,no_selection,,64,8,True,
1000000000000000,visible_bound_all,seed_bound,999999999999947,999999999999967,999999999999989,1000000000000095,False,,,,no_selection,,64,8,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999947,999999999999967,999999999999989,1000000000000095,False,,,,no_selection,,64,8,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999883,999999999999893,999999999999947,1000000000000011,False,,,,no_selection,,59,14,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999883,999999999999893,999999999999947,1000000000000011,False,,,,no_selection,,59,14,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999883,999999999999893,999999999999947,1000000000000011,False,,,,no_selection,,59,14,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999883,999999999999893,999999999999947,1000000000000011,False,,,,no_selection,,59,14,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999883,999999999999893,999999999999947,1000000000000021,False,,,,no_selection,,64,14,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999883,999999999999893,999999999999947,1000000000000021,False,,,,no_selection,,64,14,True,
1000000000000000,visible_bound_all,seed_bound,999999999999883,999999999999893,999999999999947,1000000000000021,False,,,,no_selection,,64,14,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999883,999999999999893,999999999999947,1000000000000021,False,,,,no_selection,,64,14,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999877,999999999999881,999999999999883,1000000000000005,False,,,,no_selection,,62,1,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999877,999999999999881,999999999999883,1000000000000005,False,,,,no_selection,,62,1,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999877,999999999999881,999999999999883,1000000000000005,False,,,,no_selection,,62,1,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999877,999999999999881,999999999999883,1000000000000005,False,,,,no_selection,,62,1,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999877,999999999999881,999999999999883,1000000000000009,False,,,,no_selection,,64,1,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999877,999999999999881,999999999999883,1000000000000009,False,,,,no_selection,,64,1,True,
1000000000000000,visible_bound_all,seed_bound,999999999999877,999999999999881,999999999999883,1000000000000009,False,,,,no_selection,,64,1,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999877,999999999999881,999999999999883,1000000000000009,False,,,,no_selection,,64,1,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999827,999999999999839,999999999999877,999999999999955,False,,,,no_selection,,58,11,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999827,999999999999839,999999999999877,999999999999955,False,,,,no_selection,,58,11,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999827,999999999999839,999999999999877,999999999999955,False,,,,no_selection,,58,11,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999827,999999999999839,999999999999877,999999999999955,False,,,,no_selection,,58,11,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999827,999999999999839,999999999999877,999999999999967,False,,,,no_selection,,64,11,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999827,999999999999839,999999999999877,999999999999967,False,,,,no_selection,,64,11,True,
1000000000000000,visible_bound_all,seed_bound,999999999999827,999999999999839,999999999999877,999999999999967,False,,,,no_selection,,64,11,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999827,999999999999839,999999999999877,999999999999967,False,,,,no_selection,,64,11,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999809,999999999999817,999999999999827,999999999999937,False,,,,no_selection,,60,4,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999809,999999999999817,999999999999827,999999999999937,False,,,,no_selection,,60,4,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999809,999999999999817,999999999999827,999999999999937,False,,,,no_selection,,60,4,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999809,999999999999817,999999999999827,999999999999937,False,,,,no_selection,,60,4,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999809,999999999999817,999999999999827,999999999999945,False,,,,no_selection,,64,4,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999809,999999999999817,999999999999827,999999999999945,False,,,,no_selection,,64,4,True,
1000000000000000,visible_bound_all,seed_bound,999999999999809,999999999999817,999999999999827,999999999999945,False,,,,no_selection,,64,4,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999809,999999999999817,999999999999827,999999999999945,False,,,,no_selection,,64,4,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999577,999999999999599,999999999999643,999999999999705,False,,,,no_selection,,53,11,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999577,999999999999599,999999999999643,999999999999705,False,,,,no_selection,,53,11,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999577,999999999999599,999999999999643,999999999999705,False,,,,no_selection,,53,11,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999577,999999999999599,999999999999643,999999999999705,False,,,,no_selection,,53,11,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999577,999999999999599,999999999999643,999999999999727,False,,,,no_selection,,64,11,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999577,999999999999599,999999999999643,999999999999727,False,,,,no_selection,,64,11,True,
1000000000000000,visible_bound_all,seed_bound,999999999999577,999999999999599,999999999999643,999999999999727,False,,,,no_selection,,64,11,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999577,999999999999599,999999999999643,999999999999727,False,,,,no_selection,,64,11,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999521,999999999999551,999999999999571,999999999999649,False,,,,no_selection,,49,8,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999521,999999999999551,999999999999571,999999999999649,False,,,,no_selection,,49,8,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999521,999999999999551,999999999999571,999999999999649,False,,,,no_selection,,49,8,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999521,999999999999551,999999999999571,999999999999649,False,,,,no_selection,,49,8,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999521,999999999999551,999999999999571,999999999999679,False,,,,no_selection,,64,8,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999521,999999999999551,999999999999571,999999999999679,False,,,,no_selection,,64,8,True,
1000000000000000,visible_bound_all,seed_bound,999999999999521,999999999999551,999999999999571,999999999999679,False,,,,no_selection,,64,8,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999521,999999999999551,999999999999571,999999999999679,False,,,,no_selection,,64,8,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999409,999999999999421,999999999999491,999999999999537,False,,,,no_selection,,58,15,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999409,999999999999421,999999999999491,999999999999537,False,,,,no_selection,,58,15,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999409,999999999999421,999999999999491,999999999999537,False,,,,no_selection,,58,15,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999409,999999999999421,999999999999491,999999999999537,False,,,,no_selection,,58,15,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999409,999999999999421,999999999999491,999999999999549,False,,,,no_selection,,64,15,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999409,999999999999421,999999999999491,999999999999549,False,,,,no_selection,,64,15,True,
1000000000000000,visible_bound_all,seed_bound,999999999999409,999999999999421,999999999999491,999999999999549,False,,,,no_selection,,64,15,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999409,999999999999421,999999999999491,999999999999549,False,,,,no_selection,,64,15,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999353,999999999999361,999999999999389,999999999999481,False,,,,no_selection,,60,8,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999353,999999999999361,999999999999389,999999999999481,False,,,,no_selection,,60,8,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999353,999999999999361,999999999999389,999999999999481,False,,,,no_selection,,60,8,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999353,999999999999361,999999999999389,999999999999481,False,,,,no_selection,,60,8,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999353,999999999999361,999999999999389,999999999999489,False,,,,no_selection,,64,8,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999353,999999999999361,999999999999389,999999999999489,False,,,,no_selection,,64,8,True,
1000000000000000,visible_bound_all,seed_bound,999999999999353,999999999999361,999999999999389,999999999999489,False,,,,no_selection,,64,8,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999353,999999999999361,999999999999389,999999999999489,False,,,,no_selection,,64,8,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999283,999999999999307,999999999999353,999999999999411,False,,,,no_selection,,52,11,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999283,999999999999307,999999999999353,999999999999411,False,,,,no_selection,,52,11,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999283,999999999999307,999999999999353,999999999999411,False,,,,no_selection,,52,11,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999283,999999999999307,999999999999353,999999999999411,False,,,,no_selection,,52,11,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999283,999999999999307,999999999999353,999999999999435,False,,,,no_selection,,64,11,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999283,999999999999307,999999999999353,999999999999435,False,,,,no_selection,,64,11,True,
1000000000000000,visible_bound_all,seed_bound,999999999999283,999999999999307,999999999999353,999999999999435,False,,,,no_selection,,64,11,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999283,999999999999307,999999999999353,999999999999435,False,,,,no_selection,,64,11,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999199,999999999999271,999999999999283,999999999999327,False,,,,no_selection,,28,4,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999199,999999999999271,999999999999283,999999999999327,False,,,,no_selection,,28,4,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999199,999999999999271,999999999999283,999999999999327,False,,,,no_selection,,28,4,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999199,999999999999271,999999999999283,999999999999327,False,,,,no_selection,,28,4,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999199,999999999999271,999999999999283,999999999999399,False,,,,no_selection,,64,4,True,
1000000000000000,materialized_witnesses_wheel_open,seed_bound,999999999999199,999999999999271,999999999999283,999999999999399,False,,,,no_selection,,64,4,True,
1000000000000000,visible_bound_all,seed_bound,999999999999199,999999999999271,999999999999283,999999999999399,False,,,,no_selection,,64,4,True,
1000000000000000,visible_bound_all_wheel_open,seed_bound,999999999999199,999999999999271,999999999999283,999999999999399,False,,,,no_selection,,64,4,True,
1000000000000000,materialized_witnesses,anchor_bound,999999999999163,999999999999191,999999999999199,999999999999291,False,,,,no_selection,,50,4,True,
1000000000000000,materialized_witnesses_wheel_open,anchor_bound,999999999999163,999999999999191,999999999999199,999999999999291,False,,,,no_selection,,50,4,True,
1000000000000000,visible_bound_all,anchor_bound,999999999999163,999999999999191,999999999999199,999999999999291,False,,,,no_selection,,50,4,True,
1000000000000000,visible_bound_all_wheel_open,anchor_bound,999999999999163,999999999999191,999999999999199,999999999999291,False,,,,no_selection,,50,4,True,
1000000000000000,materialized_witnesses,seed_bound,999999999999163,999999999999191,999999999999199,999999999999319,False,,,,no_selection,,64,4,True,
