scale,anchor_p,seed_q0,recovered_q_for_audit_only,ceiling_id,ceiling_value,ceiling_delta_from_seed,recovered_q_before_ceiling,visible_open_before_ceiling_or_bound,ceiling_exceeds_candidate_bound,terminal_is_last_visible_before_ceiling
1000000000000000,999999999993727,999999999993733,999999999993791,C_odd_square,1000000025191729,25197996,True,2,True,False
1000000000000000,999999999993727,999999999993733,999999999993791,C_open_square,1000000025191729,25197996,True,2,True,False
1000000000000000,999999999993653,999999999993677,999999999993689,C_integer_square,1000000025191729,25198052,True,4,True,False
1000000000000000,999999999993653,999999999993677,999999999993689,C_odd_square,1000000025191729,25198052,True,4,True,False
1000000000000000,999999999993653,999999999993677,999999999993689,C_open_square,1000000025191729,25198052,True,4,True,False
1000000000000000,999999999993629,999999999993637,999999999993649,C_integer_square,1000000025191729,25198092,True,7,True,False
1000000000000000,999999999993629,999999999993637,999999999993649,C_odd_square,1000000025191729,25198092,True,7,True,False
1000000000000000,999999999993629,999999999993637,999999999993649,C_open_square,1000000025191729,25198092,True,7,True,False
1000000000000000,999999999993583,999999999993607,999999999993629,C_integer_square,1000000025191729,25198122,True,6,True,False
1000000000000000,999999999993583,999999999993607,999999999993629,C_odd_square,1000000025191729,25198122,True,6,True,False
1000000000000000,999999999993583,999999999993607,999999999993629,C_open_square,1000000025191729,25198122,True,6,True,False
1000000000000000,999999999993557,999999999993563,999999999993569,C_integer_square,1000000025191729,25198166,True,8,True,False
1000000000000000,999999999993557,999999999993563,999999999993569,C_odd_square,1000000025191729,25198166,True,8,True,False
1000000000000000,999999999993557,999999999993563,999999999993569,C_open_square,1000000025191729,25198166,True,8,True,False
1000000000000000,999999999993497,999999999993539,999999999993557,C_integer_square,1000000025191729,25198190,True,5,True,False
1000000000000000,999999999993497,999999999993539,999999999993557,C_odd_square,1000000025191729,25198190,True,5,True,False
1000000000000000,999999999993497,999999999993539,999999999993557,C_open_square,1000000025191729,25198190,True,5,True,False
1000000000000000,999999999993473,999999999993479,999999999993497,C_integer_square,1000000025191729,25198250,True,7,True,False
1000000000000000,999999999993473,999999999993479,999999999993497,C_odd_square,1000000025191729,25198250,True,7,True,False
1000000000000000,999999999993473,999999999993479,999999999993497,C_open_square,1000000025191729,25198250,True,7,True,False
1000000000000000,999999999993389,999999999993433,999999999993473,C_integer_square,1000000025191729,25198296,True,5,True,False
1000000000000000,999999999993389,999999999993433,999999999993473,C_odd_square,1000000025191729,25198296,True,5,True,False
1000000000000000,999999999993389,999999999993433,999999999993473,C_open_square,1000000025191729,25198296,True,5,True,False
1000000000000000,999999999993331,999999999993349,999999999993377,C_integer_square,1000000025191729,25198380,True,3,True,False
1000000000000000,999999999993331,999999999993349,999999999993377,C_odd_square,1000000025191729,25198380,True,3,True,False
1000000000000000,999999999993331,999999999993349,999999999993377,C_open_square,1000000025191729,25198380,True,3,True,False
1000000000000000,999999999993227,999999999993229,999999999993331,C_integer_square,1000000025191729,25198500,True,8,True,False
1000000000000000,999999999993227,999999999993229,999999999993331,C_odd_square,1000000025191729,25198500,True,8,True,False
1000000000000000,999999999993227,999999999993229,999999999993331,C_open_square,1000000025191729,25198500,True,8,True,False
1000000000000000,999999999993217,999999999993221,999999999993227,C_integer_square,1000000025191729,25198508,True,10,True,False
1000000000000000,999999999993217,999999999993221,999999999993227,C_odd_square,1000000025191729,25198508,True,10,True,False
1000000000000000,999999999993217,999999999993221,999999999993227,C_open_square,1000000025191729,25198508,True,10,True,False
1000000000000000,999999999993131,999999999993139,999999999993143,C_integer_square,1000000025191729,25198590,True,12,True,False
1000000000000000,999999999993131,999999999993139,999999999993143,C_odd_square,1000000025191729,25198590,True,12,True,False
1000000000000000,999999999993131,999999999993139,999999999993143,C_open_square,1000000025191729,25198590,True,12,True,False
1000000000000000,999999999993109,999999999993121,999999999993131,C_integer_square,1000000025191729,25198608,True,12,True,False
1000000000000000,999999999993109,999999999993121,999999999993131,C_odd_square,1000000025191729,25198608,True,12,True,False
1000000000000000,999999999993109,999999999993121,999999999993131,C_open_square,1000000025191729,25198608,True,12,True,False
1000000000000000,999999999993097,999999999993101,999999999993109,C_integer_square,1000000025191729,25198628,True,13,True,False
1000000000000000,999999999993097,999999999993101,999999999993109,C_odd_square,1000000025191729,25198628,True,13,True,False
1000000000000000,999999999993097,999999999993101,999999999993109,C_open_square,1000000025191729,25198628,True,13,True,False
1000000000000000,999999999993089,999999999993091,999999999993097,C_integer_square,1000000025191729,25198638,True,13,True,False
1000000000000000,999999999993089,999999999993091,999999999993097,C_odd_square,1000000025191729,25198638,True,13,True,False
1000000000000000,999999999993089,999999999993091,999999999993097,C_open_square,1000000025191729,25198638,True,13,True,False
1000000000000000,999999999993067,999999999993073,999999999993089,C_integer_square,1000000025191729,25198656,True,13,True,False
1000000000000000,999999999993067,999999999993073,999999999993089,C_odd_square,1000000025191729,25198656,True,13,True,False
1000000000000000,999999999993067,999999999993073,999999999993089,C_open_square,1000000025191729,25198656,True,13,True,False
1000000000000000,999999999992999,999999999993011,999999999993067,C_integer_square,1000000025191729,25198718,True,12,True,False
1000000000000000,999999999992999,999999999993011,999999999993067,C_odd_square,1000000025191729,25198718,True,12,True,False
1000000000000000,999999999992999,999999999993011,999999999993067,C_open_square,1000000025191729,25198718,True,12,True,False
1000000000000000,999999999992921,999999999992951,999999999992999,C_integer_square,1000000025191729,25198778,True,5,True,False
1000000000000000,999999999992921,999999999992951,999999999992999,C_odd_square,1000000025191729,25198778,True,5,True,False
1000000000000000,999999999992921,999999999992951,999999999992999,C_open_square,1000000025191729,25198778,True,5,True,False
1000000000000000,999999999992659,999999999992663,999999999992687,C_integer_square,1000000025191729,25199066,True,7,True,False
1000000000000000,999999999992659,999999999992663,999999999992687,C_odd_square,1000000025191729,25199066,True,7,True,False
1000000000000000,999999999992659,999999999992663,999999999992687,C_open_square,1000000025191729,25199066,True,7,True,False
1000000000000000,999999999992401,999999999992407,999999999992429,C_integer_square,1000000025191729,25199322,True,6,True,False
1000000000000000,999999999992401,999999999992407,999999999992429,C_odd_square,1000000025191729,25199322,True,6,True,False
1000000000000000,999999999992401,999999999992407,999999999992429,C_open_square,1000000025191729,25199322,True,6,True,False
1000000000000000,999999999992339,999999999992351,999999999992353,C_integer_square,1000000025191729,25199378,True,8,True,False
1000000000000000,999999999992339,999999999992351,999999999992353,C_odd_square,1000000025191729,25199378,True,8,True,False
1000000000000000,999999999992339,999999999992351,999999999992353,C_open_square,1000000025191729,25199378,True,8,True,False
1000000000000000,999999999992281,999999999992327,999999999992339,C_integer_square,1000000025191729,25199402,True,8,True,False
1000000000000000,999999999992281,999999999992327,999999999992339,C_odd_square,1000000025191729,25199402,True,8,True,False
1000000000000000,999999999992281,999999999992327,999999999992339,C_open_square,1000000025191729,25199402,True,8,True,False
1000000000000000,999999999992143,999999999992177,999999999992197,C_integer_square,1000000025191729,25199552,True,3,True,False
1000000000000000,999999999992143,999999999992177,999999999992197,C_odd_square,1000000025191729,25199552,True,3,True,False
1000000000000000,999999999992143,999999999992177,999999999992197,C_open_square,1000000025191729,25199552,True,3,True,False
1000000000000000,999999999992057,999999999992113,999999999992143,C_integer_square,1000000025191729,25199616,True,2,True,False
1000000000000000,999999999992057,999999999992113,999999999992143,C_odd_square,1000000025191729,25199616,True,2,True,False
1000000000000000,999999999992057,999999999992113,999999999992143,C_open_square,1000000025191729,25199616,True,2,True,False
1000000000000000,999999999991973,999999999992023,999999999992041,C_integer_square,1000000025191729,25199706,True,4,True,False
1000000000000000,999999999991973,999999999992023,999999999992041,C_odd_square,1000000025191729,25199706,True,4,True,False
1000000000000000,999999999991973,999999999992023,999999999992041,C_open_square,1000000025191729,25199706,True,4,True,False
1000000000000000,999999999991871,999999999991873,999999999991961,C_integer_square,1000000025191729,25199856,True,4,True,False
1000000000000000,999999999991871,999999999991873,999999999991961,C_odd_square,1000000025191729,25199856,True,4,True,False
1000000000000000,999999999991871,999999999991873,999999999991961,C_open_square,1000000025191729,25199856,True,4,True,False
1000000000000000,999999999991823,999999999991831,999999999991847,C_integer_square,1000000025191729,25199898,True,5,True,False
1000000000000000,999999999991823,999999999991831,999999999991847,C_odd_square,1000000025191729,25199898,True,5,True,False
1000000000000000,999999999991823,999999999991831,999999999991847,C_open_square,1000000025191729,25199898,True,5,True,False
1000000000000000,999999999991793,999999999991813,999999999991823,C_integer_square,1000000025191729,25199916,True,7,True,False
1000000000000000,999999999991793,999999999991813,999999999991823,C_odd_square,1000000025191729,25199916,True,7,True,False
1000000000000000,999999999991793,999999999991813,999999999991823,C_open_square,1000000025191729,25199916,True,7,True,False
1000000000000000,999999999991697,999999999991703,999999999991721,C_integer_square,1000000025191729,25200026,True,5,True,False
1000000000000000,999999999991697,999999999991703,999999999991721,C_odd_square,1000000025191729,25200026,True,5,True,False
1000000000000000,999999999991697,999999999991703,999999999991721,C_open_square,1000000025191729,25200026,True,5,True,False
1000000000000000,999999999991621,999999999991673,999999999991679,C_integer_square,1000000025191729,25200056,True,6,True,False
1000000000000000,999999999991621,999999999991673,999999999991679,C_odd_square,1000000025191729,25200056,True,6,True,False
1000000000000000,999999999991621,999999999991673,999999999991679,C_open_square,1000000025191729,25200056,True,6,True,False
1000000000000000,999999999991523,999999999991549,999999999991621,C_integer_square,1000000025191729,25200180,True,2,True,True
1000000000000000,999999999991523,999999999991549,999999999991621,C_odd_square,1000000025191729,25200180,True,2,True,True
1000000000000000,999999999991523,999999999991549,999999999991621,C_open_square,1000000025191729,25200180,True,2,True,True
1000000000000000,999999999991451,999999999991459,999999999991483,C_integer_square,1000000025191729,25200270,True,6,True,False
1000000000000000,999999999991451,999999999991459,999999999991483,C_odd_square,1000000025191729,25200270,True,6,True,False
1000000000000000,999999999991451,999999999991459,999999999991483,C_open_square,1000000025191729,25200270,True,6,True,False
1000000000000000,999999999991411,999999999991429,999999999991441,C_integer_square,1000000025191729,25200300,True,8,True,False
1000000000000000,999999999991411,999999999991429,999999999991441,C_odd_square,1000000025191729,25200300,True,8,True,False
1000000000000000,999999999991411,999999999991429,999999999991441,C_open_square,1000000025191729,25200300,True,8,True,False
1000000000000000,999999999991189,999999999991217,999999999991243,C_integer_square,1000000025191729,25200512,True,8,True,False
1000000000000000,999999999991189,999999999991217,999999999991243,C_odd_square,1000000025191729,25200512,True,8,True,False
1000000000000000,999999999991189,999999999991217,999999999991243,C_open_square,1000000025191729,25200512,True,8,True,False
1000000000000000,999999999991127,999999999991151,999999999991189,C_integer_square,1000000025191729,25200578,True,8,True,False
1000000000000000,999999999991127,999999999991151,999999999991189,C_odd_square,1000000025191729,25200578,True,8,True,False
1000000000000000,999999999991127,999999999991151,999999999991189,C_open_square,1000000025191729,25200578,True,8,True,False
1000000000000000,999999999991099,999999999991103,999999999991127,C_integer_square,1000000025191729,25200626,True,7,True,False
1000000000000000,999999999991099,999999999991103,999999999991127,C_odd_square,1000000025191729,25200626,True,7,True,False
1000000000000000,999999999991099,999999999991103,999999999991127,C_open_square,1000000025191729,25200626,True,7,True,False
1000000000000000,999999999991067,999999999991079,999999999991099,C_integer_square,1000000025191729,25200650,True,8,True,False
1000000000000000,999999999991067,999999999991079,999999999991099,C_odd_square,1000000025191729,25200650,True,8,True,False
1000000000000000,999999999991067,999999999991079,999999999991099,C_open_square,1000000025191729,25200650,True,8,True,False
1000000000000000,999999999991019,999999999991033,999999999991051,C_integer_square,1000000025191729,25200696,True,9,True,False
1000000000000000,999999999991019,999999999991033,999999999991051,C_odd_square,1000000025191729,25200696,True,9,True,False
1000000000000000,999999999991019,999999999991033,999999999991051,C_open_square,1000000025191729,25200696,True,9,True,False
1000000000000000,999999999990977,999999999990989,999999999991019,C_integer_square,1000000025191729,25200740,True,8,True,False
1000000000000000,999999999990977,999999999990989,999999999991019,C_odd_square,1000000025191729,25200740,True,8,True,False
1000000000000000,999999999990977,999999999990989,999999999991019,C_open_square,1000000025191729,25200740,True,8,True,False
1000000000000000,999999999990913,999999999990917,999999999990977,C_integer_square,1000000025191729,25200812,True,7,True,False
1000000000000000,999999999990913,999999999990917,999999999990977,C_odd_square,1000000025191729,25200812,True,7,True,False
1000000000000000,999999999990913,999999999990917,999999999990977,C_open_square,1000000025191729,25200812,True,7,True,False
1000000000000000,999999999990883,999999999990899,999999999990913,C_integer_square,1000000025191729,25200830,True,8,True,False
1000000000000000,999999999990883,999999999990899,999999999990913,C_odd_square,1000000025191729,25200830,True,8,True,False
1000000000000000,999999999990883,999999999990899,999999999990913,C_open_square,1000000025191729,25200830,True,8,True,False
1000000000000000,999999999990869,999999999990877,999999999990883,C_integer_square,1000000025191729,25200852,True,10,True,False
1000000000000000,999999999990869,999999999990877,999999999990883,C_odd_square,1000000025191729,25200852,True,10,True,False
1000000000000000,999999999990869,999999999990877,999999999990883,C_open_square,1000000025191729,25200852,True,10,True,False
1000000000000000,999999999990829,999999999990833,999999999990851,C_integer_square,1000000025191729,25200896,True,11,True,False
1000000000000000,999999999990829,999999999990833,999999999990851,C_odd_square,1000000025191729,25200896,True,11,True,False
1000000000000000,999999999990829,999999999990833,999999999990851,C_open_square,1000000025191729,25200896,True,11,True,False
1000000000000000,999999999990799,999999999990821,999999999990829,C_integer_square,1000000025191729,25200908,True,12,True,False
1000000000000000,999999999990799,999999999990821,999999999990829,C_odd_square,1000000025191729,25200908,True,12,True,False
1000000000000000,999999999990799,999999999990821,999999999990829,C_open_square,1000000025191729,25200908,True,12,True,False
1000000000000000,999999999990721,999999999990727,999999999990767,C_integer_square,1000000025191729,25201002,True,8,True,False
1000000000000000,999999999990721,999999999990727,999999999990767,C_odd_square,1000000025191729,25201002,True,8,True,False
1000000000000000,999999999990721,999999999990727,999999999990767,C_open_square,1000000025191729,25201002,True,8,True,False
1000000000000000,999999999990697,999999999990709,999999999990721,C_integer_square,1000000025191729,25201020,True,8,True,False
1000000000000000,999999999990697,999999999990709,999999999990721,C_odd_square,1000000025191729,25201020,True,8,True,False
1000000000000000,999999999990697,999999999990709,999999999990721,C_open_square,1000000025191729,25201020,True,8,True,False
1000000000000000,999999999990671,999999999990679,999999999990697,C_integer_square,1000000025191729,25201050,True,9,True,False
1000000000000000,999999999990671,999999999990679,999999999990697,C_odd_square,1000000025191729,25201050,True,9,True,False
1000000000000000,999999999990671,999999999990679,999999999990697,C_open_square,1000000025191729,25201050,True,9,True,False
1000000000000000,999999999990577,999999999990599,999999999990659,C_integer_square,1000000025191729,25201130,True,7,True,False
1000000000000000,999999999990577,999999999990599,999999999990659,C_odd_square,1000000025191729,25201130,True,7,True,False
1000000000000000,999999999990577,999999999990599,999999999990659,C_open_square,1000000025191729,25201130,True,7,True,False
1000000000000000,999999999990493,999999999990503,999999999990577,C_integer_square,1000000025191729,25201226,True,6,True,False
1000000000000000,999999999990493,999999999990503,999999999990577,C_odd_square,1000000025191729,25201226,True,6,True,False
1000000000000000,999999999990493,999999999990503,999999999990577,C_open_square,1000000025191729,25201226,True,6,True,False
1000000000000000,999999999990461,999999999990463,999999999990493,C_integer_square,1000000025191729,25201266,True,6,True,False
1000000000000000,999999999990461,999999999990463,999999999990493,C_odd_square,1000000025191729,25201266,True,6,True,False
1000000000000000,999999999990461,999999999990463,999999999990493,C_open_square,1000000025191729,25201266,True,6,True,False
1000000000000000,999999999990443,999999999990457,999999999990461,C_integer_square,1000000025191729,25201272,True,7,True,False
1000000000000000,999999999990443,999999999990457,999999999990461,C_odd_square,1000000025191729,25201272,True,7,True,False
1000000000000000,999999999990443,999999999990457,999999999990461,C_open_square,1000000025191729,25201272,True,7,True,False
1000000000000000000,999999999999999967,999999999999999983,999999999999999989,C_integer_square,1000000000000000000,17,True,1,False,True
1000000000000000000,999999999999999967,999999999999999983,999999999999999989,C_odd_square,1000000002000000001,2000000018,True,7,True,False
1000000000000000000,999999999999999967,999999999999999983,999999999999999989,C_open_square,1000000002000000001,2000000018,True,7,True,False
1000000000000000000,999999999999999877,999999999999999881,999999999999999967,C_integer_square,1000000000000000000,119,True,3,False,False
1000000000000000000,999999999999999877,999999999999999881,999999999999999967,C_odd_square,1000000002000000001,2000000120,True,4,True,False
1000000000000000000,999999999999999877,999999999999999881,999999999999999967,C_open_square,1000000002000000001,2000000120,True,4,True,False
1000000000000000000,999999999999999829,999999999999999833,999999999999999863,C_integer_square,1000000000000000000,167,True,4,True,False
1000000000000000000,999999999999999829,999999999999999833,999999999999999863,C_odd_square,1000000002000000001,2000000168,True,4,True,False
1000000000000000000,999999999999999829,999999999999999833,999999999999999863,C_open_square,1000000002000000001,2000000168,True,4,True,False
1000000000000000000,999999999999999749,999999999999999767,999999999999999829,C_integer_square,1000000000000000000,233,True,8,True,False
1000000000000000000,999999999999999749,999999999999999767,999999999999999829,C_odd_square,1000000002000000001,2000000234,True,8,True,False
1000000000000000000,999999999999999749,999999999999999767,999999999999999829,C_open_square,1000000002000000001,2000000234,True,8,True,False
1000000000000000000,999999999999999709,999999999999999727,999999999999999737,C_integer_square,1000000000000000000,273,True,8,True,False
1000000000000000000,999999999999999709,999999999999999727,999999999999999737,C_odd_square,1000000002000000001,2000000274,True,8,True,False
1000000000000000000,999999999999999709,999999999999999727,999999999999999737,C_open_square,1000000002000000001,2000000274,True,8,True,False
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,C_integer_square,1000000000000000000,359,True,9,True,False
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,C_odd_square,1000000002000000001,2000000360,True,9,True,False
1000000000000000000,999999999999999637,999999999999999641,999999999999999709,C_open_square,1000000002000000001,2000000360,True,9,True,False
1000000000000000000,999999999999999613,999999999999999617,999999999999999631,C_integer_square,1000000000000000000,383,True,11,True,False
1000000000000000000,999999999999999613,999999999999999617,999999999999999631,C_odd_square,1000000002000000001,2000000384,True,11,True,False
1000000000000000000,999999999999999613,999999999999999617,999999999999999631,C_open_square,1000000002000000001,2000000384,True,11,True,False
1000000000000000000,999999999999999569,999999999999999599,999999999999999601,C_integer_square,1000000000000000000,401,True,11,True,False
1000000000000000000,999999999999999569,999999999999999599,999999999999999601,C_odd_square,1000000002000000001,2000000402,True,11,True,False
1000000000000000000,999999999999999569,999999999999999599,999999999999999601,C_open_square,1000000002000000001,2000000402,True,11,True,False
1000000000000000000,999999999999999539,999999999999999541,999999999999999569,C_integer_square,1000000000000000000,459,True,14,True,False
1000000000000000000,999999999999999539,999999999999999541,999999999999999569,C_odd_square,1000000002000000001,2000000460,True,14,True,False
1000000000000000000,999999999999999539,999999999999999541,999999999999999569,C_open_square,1000000002000000001,2000000460,True,14,True,False
1000000000000000000,999999999999999487,999999999999999491,999999999999999503,C_integer_square,1000000000000000000,509,True,11,True,False
1000000000000000000,999999999999999487,999999999999999491,999999999999999503,C_odd_square,1000000002000000001,2000000510,True,11,True,False
1000000000000000000,999999999999999487,999999999999999491,999999999999999503,C_open_square,1000000002000000001,2000000510,True,11,True,False
1000000000000000000,999999999999999419,999999999999999431,999999999999999443,C_integer_square,1000000000000000000,569,True,9,True,False
1000000000000000000,999999999999999419,999999999999999431,999999999999999443,C_odd_square,1000000002000000001,2000000570,True,9,True,False
1000000000000000000,999999999999999419,999999999999999431,999999999999999443,C_open_square,1000000002000000001,2000000570,True,9,True,False
1000000000000000000,999999999999999359,999999999999999367,999999999999999371,C_integer_square,1000000000000000000,633,True,7,True,False
1000000000000000000,999999999999999359,999999999999999367,999999999999999371,C_odd_square,1000000002000000001,2000000634,True,7,True,False
1000000000000000000,999999999999999359,999999999999999367,999999999999999371,C_open_square,1000000002000000001,2000000634,True,7,True,False
1000000000000000000,999999999999999331,999999999999999343,999999999999999359,C_integer_square,1000000000000000000,657,True,7,True,False
1000000000000000000,999999999999999331,999999999999999343,999999999999999359,C_odd_square,1000000002000000001,2000000658,True,7,True,False
1000000000000000000,999999999999999331,999999999999999343,999999999999999359,C_open_square,1000000002000000001,2000000658,True,7,True,False
1000000000000000000,999999999999999161,999999999999999181,999999999999999283,C_integer_square,1000000000000000000,819,True,4,True,True
1000000000000000000,999999999999999161,999999999999999181,999999999999999283,C_odd_square,1000000002000000001,2000000820,True,4,True,True
1000000000000000000,999999999999999161,999999999999999181,999999999999999283,C_open_square,1000000002000000001,2000000820,True,4,True,True
1000000000000000000,999999999999999121,999999999999999143,999999999999999157,C_integer_square,1000000000000000000,857,True,6,True,False
1000000000000000000,999999999999999121,999999999999999143,999999999999999157,C_odd_square,1000000002000000001,2000000858,True,6,True,False
1000000000000000000,999999999999999121,999999999999999143,999999999999999157,C_open_square,1000000002000000001,2000000858,True,6,True,False
1000000000000000000,999999999999999079,999999999999999109,999999999999999121,C_integer_square,1000000000000000000,891,True,7,True,False
1000000000000000000,999999999999999079,999999999999999109,999999999999999121,C_odd_square,1000000002000000001,2000000892,True,7,True,False
1000000000000000000,999999999999999079,999999999999999109,999999999999999121,C_open_square,1000000002000000001,2000000892,True,7,True,False
1000000000000000000,999999999999999073,999999999999999077,999999999999999079,C_integer_square,1000000000000000000,923,True,9,True,False
1000000000000000000,999999999999999073,999999999999999077,999999999999999079,C_odd_square,1000000002000000001,2000000924,True,9,True,False
1000000000000000000,999999999999999073,999999999999999077,999999999999999079,C_open_square,1000000002000000001,2000000924,True,9,True,False
1000000000000000000,999999999999999023,999999999999999029,999999999999999073,C_integer_square,1000000000000000000,971,True,9,True,False
1000000000000000000,999999999999999023,999999999999999029,999999999999999073,C_odd_square,1000000002000000001,2000000972,True,9,True,False
1000000000000000000,999999999999999023,999999999999999029,999999999999999073,C_open_square,1000000002000000001,2000000972,True,9,True,False
1000000000000000000,999999999999998989,999999999999998993,999999999999999023,C_integer_square,1000000000000000000,1007,True,9,True,False
1000000000000000000,999999999999998989,999999999999998993,999999999999999023,C_odd_square,1000000002000000001,2000001008,True,9,True,False
1000000000000000000,999999999999998989,999999999999998993,999999999999999023,C_open_square,1000000002000000001,2000001008,True,9,True,False
1000000000000000000,999999999999998939,999999999999998947,999999999999998989,C_integer_square,1000000000000000000,1053,True,7,True,False
1000000000000000000,999999999999998939,999999999999998947,999999999999998989,C_odd_square,1000000002000000001,2000001054,True,7,True,False
1000000000000000000,999999999999998939,999999999999998947,999999999999998989,C_open_square,1000000002000000001,2000001054,True,7,True,False
1000000000000000000,999999999999998867,999999999999998873,999999999999998927,C_integer_square,1000000000000000000,1127,True,8,True,False
1000000000000000000,999999999999998867,999999999999998873,999999999999998927,C_odd_square,1000000002000000001,2000001128,True,8,True,False
1000000000000000000,999999999999998867,999999999999998873,999999999999998927,C_open_square,1000000002000000001,2000001128,True,8,True,False
1000000000000000000,999999999999998759,999999999999998791,999999999999998867,C_integer_square,1000000000000000000,1209,True,4,True,False
1000000000000000000,999999999999998759,999999999999998791,999999999999998867,C_odd_square,1000000002000000001,2000001210,True,4,True,False
1000000000000000000,999999999999998759,999999999999998791,999999999999998867,C_open_square,1000000002000000001,2000001210,True,4,True,False
1000000000000000000,999999999999998653,999999999999998677,999999999999998743,C_integer_square,1000000000000000000,1323,True,5,True,False
1000000000000000000,999999999999998653,999999999999998677,999999999999998743,C_odd_square,1000000002000000001,2000001324,True,5,True,False
1000000000000000000,999999999999998653,999999999999998677,999999999999998743,C_open_square,1000000002000000001,2000001324,True,5,True,False
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,C_integer_square,1000000000000000000,1391,True,6,True,False
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,C_odd_square,1000000002000000001,2000001392,True,6,True,False
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,C_open_square,1000000002000000001,2000001392,True,6,True,False
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,C_integer_square,1000000000000000000,1433,True,6,True,False
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,C_odd_square,1000000002000000001,2000001434,True,6,True,False
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,C_open_square,1000000002000000001,2000001434,True,6,True,False
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,C_integer_square,1000000000000000000,1553,True,9,True,False
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,C_odd_square,1000000002000000001,2000001554,True,9,True,False
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,C_open_square,1000000002000000001,2000001554,True,9,True,False
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,C_integer_square,1000000000000000000,1649,True,7,True,False
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,C_odd_square,1000000002000000001,2000001650,True,7,True,False
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,C_open_square,1000000002000000001,2000001650,True,7,True,False
1000000000000000000,999999999999998273,999999999999998279,999999999999998321,C_integer_square,1000000000000000000,1721,True,4,True,False
1000000000000000000,999999999999998273,999999999999998279,999999999999998321,C_odd_square,1000000002000000001,2000001722,True,4,True,False
1000000000000000000,999999999999998273,999999999999998279,999999999999998321,C_open_square,1000000002000000001,2000001722,True,4,True,False
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,C_integer_square,1000000000000000000,1733,True,5,True,False
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,C_odd_square,1000000002000000001,2000001734,True,5,True,False
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,C_open_square,1000000002000000001,2000001734,True,5,True,False
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,C_integer_square,1000000000000000000,1811,True,7,True,False
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,C_odd_square,1000000002000000001,2000001812,True,7,True,False
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,C_open_square,1000000002000000001,2000001812,True,7,True,False
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,C_integer_square,1000000000000000000,1841,True,9,True,False
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,C_odd_square,1000000002000000001,2000001842,True,9,True,False
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,C_open_square,1000000002000000001,2000001842,True,9,True,False
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,C_integer_square,1000000000000000000,1971,True,7,True,True
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,C_odd_square,1000000002000000001,2000001972,True,7,True,True
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,C_open_square,1000000002000000001,2000001972,True,7,True,True
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,C_integer_square,1000000000000000000,2037,True,9,True,False
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,C_odd_square,1000000002000000001,2000002038,True,9,True,False
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,C_open_square,1000000002000000001,2000002038,True,9,True,False
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,C_integer_square,1000000000000000000,2061,True,9,True,False
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,C_odd_square,1000000002000000001,2000002062,True,9,True,False
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,C_open_square,1000000002000000001,2000002062,True,9,True,False
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,C_integer_square,1000000000000000000,2103,True,8,True,False
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,C_odd_square,1000000002000000001,2000002104,True,8,True,False
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,C_open_square,1000000002000000001,2000002104,True,8,True,False
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,C_integer_square,1000000000000000000,2181,True,8,True,False
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,C_odd_square,1000000002000000001,2000002182,True,8,True,False
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,C_open_square,1000000002000000001,2000002182,True,8,True,False
1000000000000000000,999999999999997751,999999999999997781,999999999999997817,C_integer_square,1000000000000000000,2219,True,5,True,False
1000000000000000000,999999999999997751,999999999999997781,999999999999997817,C_odd_square,1000000002000000001,2000002220,True,5,True,False
