scale,anchor_p,seed_q0,recovered_q_for_audit_only,candidate_n,candidate_visible_ordinal,candidate_offset_from_anchor,candidate_offset_from_seed,is_recovered_q_for_audit_only,prior_visible_open_count_including_seed,distance_open_prior_count_including_seed,distance_closed_prior_count_including_seed,seed_distance_closure_reason
1000000000000000000,999999999999995947,999999999999995957,999999999999995963,999999999999996013,4,66,56,False,4,0,4,wheel_closed_residue:26
1000000000000000000,999999999999995947,999999999999995957,999999999999995963,999999999999996029,5,82,72,False,5,0,5,wheel_closed_residue:12
1000000000000000000,999999999999995947,999999999999995957,999999999999995963,999999999999996043,6,96,86,False,6,0,6,wheel_closed_residue:26
1000000000000000000,999999999999995809,999999999999995831,999999999999995833,999999999999995833,1,24,2,True,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999995809,999999999999995831,999999999999995833,999999999999995867,2,58,36,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995773,1,36,24,False,1,0,1,wheel_closed_residue:24
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995777,2,40,28,False,2,0,2,wheel_closed_residue:28
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995783,3,46,34,True,3,0,3,wheel_closed_residue:4
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995789,4,52,40,False,4,0,4,wheel_closed_residue:10
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995791,5,54,42,False,5,0,5,wheel_closed_residue:12
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995809,6,72,60,False,6,0,6,wheel_closed_residue:0
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995831,7,94,82,False,7,0,7,wheel_closed_residue:22
1000000000000000000,999999999999995737,999999999999995749,999999999999995783,999999999999995833,8,96,84,False,8,0,8,wheel_closed_residue:24
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995737,1,20,18,True,1,0,1,wheel_closed_residue:18
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995749,2,32,30,False,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995773,3,56,54,False,3,0,3,wheel_closed_residue:24
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995777,4,60,58,False,4,0,4,wheel_closed_residue:28
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995783,5,66,64,False,5,0,5,wheel_closed_residue:4
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995789,6,72,70,False,6,0,6,wheel_closed_residue:10
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995791,7,74,72,False,7,0,7,wheel_closed_residue:12
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995809,8,92,90,False,8,0,8,wheel_closed_residue:0
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995831,9,114,112,False,9,0,9,wheel_closed_residue:22
1000000000000000000,999999999999995717,999999999999995719,999999999999995737,999999999999995833,10,116,114,False,10,0,10,wheel_closed_residue:24
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995681,1,10,4,True,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995699,2,28,22,False,2,0,2,wheel_closed_residue:22
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995717,3,46,40,False,3,0,3,wheel_closed_residue:10
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995719,4,48,42,False,4,0,4,wheel_closed_residue:12
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995737,5,66,60,False,5,0,5,wheel_closed_residue:0
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995749,6,78,72,False,6,0,6,wheel_closed_residue:12
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995773,7,102,96,False,7,0,7,wheel_closed_residue:6
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995777,8,106,100,False,8,0,8,wheel_closed_residue:10
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995783,9,112,106,False,9,0,9,wheel_closed_residue:16
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995789,10,118,112,False,10,0,10,wheel_closed_residue:22
1000000000000000000,999999999999995671,999999999999995677,999999999999995681,999999999999995791,11,120,114,False,11,0,11,wheel_closed_residue:24
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995611,1,38,2,False,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995623,2,50,14,False,2,0,2,wheel_closed_residue:14
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995639,3,66,30,False,3,0,3,wheel_closed_residue:0
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995647,4,74,38,False,4,0,4,wheel_closed_residue:8
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995651,5,78,42,False,5,0,5,wheel_closed_residue:12
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995663,6,90,54,False,6,0,6,wheel_closed_residue:24
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995671,7,98,62,True,7,0,7,wheel_closed_residue:2
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995677,8,104,68,False,8,0,8,wheel_closed_residue:8
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995681,9,108,72,False,9,0,9,wheel_closed_residue:12
1000000000000000000,999999999999995573,999999999999995609,999999999999995671,999999999999995699,10,126,90,False,10,0,10,wheel_closed_residue:0
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995573,1,10,4,True,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995609,2,46,40,False,2,0,2,wheel_closed_residue:10
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995611,3,48,42,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995623,4,60,54,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995639,5,76,70,False,5,0,5,wheel_closed_residue:10
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995647,6,84,78,False,6,0,6,wheel_closed_residue:18
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995651,7,88,82,False,7,0,7,wheel_closed_residue:22
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995663,8,100,94,False,8,0,8,wheel_closed_residue:4
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995671,9,108,102,False,9,0,9,wheel_closed_residue:12
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995677,10,114,108,False,10,0,10,wheel_closed_residue:18
1000000000000000000,999999999999995563,999999999999995569,999999999999995573,999999999999995681,11,118,112,False,11,0,11,wheel_closed_residue:22
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995549,1,10,6,True,1,0,1,wheel_closed_residue:6
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995551,2,12,8,False,2,0,2,wheel_closed_residue:8
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995563,3,24,20,False,3,0,3,wheel_closed_residue:20
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995569,4,30,26,False,4,0,4,wheel_closed_residue:26
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995573,5,34,30,False,5,0,5,wheel_closed_residue:0
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995609,6,70,66,False,6,0,6,wheel_closed_residue:6
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995611,7,72,68,False,7,0,7,wheel_closed_residue:8
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995623,8,84,80,False,8,0,8,wheel_closed_residue:20
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995639,9,100,96,False,9,0,9,wheel_closed_residue:6
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995647,10,108,104,False,10,0,10,wheel_closed_residue:14
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995651,11,112,108,False,11,0,11,wheel_closed_residue:18
1000000000000000000,999999999999995539,999999999999995543,999999999999995549,999999999999995663,12,124,120,False,12,0,12,wheel_closed_residue:0
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995503,1,84,42,False,1,0,1,wheel_closed_residue:12
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995509,2,90,48,False,2,0,2,wheel_closed_residue:18
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995513,3,94,52,True,3,0,3,wheel_closed_residue:22
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995521,4,102,60,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995539,5,120,78,False,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999995419,999999999999995461,999999999999995513,999999999999995543,6,124,82,False,6,0,6,wheel_closed_residue:22
1000000000000000000,999999999999995341,999999999999995387,999999999999995419,999999999999995399,1,58,12,False,1,0,1,wheel_closed_residue:12
1000000000000000000,999999999999995341,999999999999995387,999999999999995419,999999999999995419,2,78,32,True,2,0,2,wheel_closed_residue:2
1000000000000000000,999999999999995341,999999999999995387,999999999999995419,999999999999995461,3,120,74,False,3,0,3,wheel_closed_residue:14
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,999999999999995329,1,68,56,False,1,0,1,wheel_closed_residue:26
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,999999999999995333,2,72,60,True,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,999999999999995341,3,80,68,False,3,0,3,wheel_closed_residue:8
1000000000000000000,999999999999995261,999999999999995273,999999999999995333,999999999999995387,4,126,114,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999995231,999999999999995237,999999999999995261,999999999999995261,1,30,24,True,1,0,1,wheel_closed_residue:24
1000000000000000000,999999999999995231,999999999999995237,999999999999995261,999999999999995273,2,42,36,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999995231,999999999999995237,999999999999995261,999999999999995329,3,98,92,False,3,0,3,wheel_closed_residue:2
1000000000000000000,999999999999995231,999999999999995237,999999999999995261,999999999999995333,4,102,96,False,4,0,4,wheel_closed_residue:6
1000000000000000000,999999999999995231,999999999999995237,999999999999995261,999999999999995341,5,110,104,False,5,0,5,wheel_closed_residue:14
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995179,1,30,2,False,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995221,2,72,44,False,2,0,2,wheel_closed_residue:14
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995227,3,78,50,False,3,0,3,wheel_closed_residue:20
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995231,4,82,54,True,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995237,5,88,60,False,5,0,5,wheel_closed_residue:0
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995261,6,112,84,False,6,0,6,wheel_closed_residue:24
1000000000000000000,999999999999995149,999999999999995177,999999999999995231,999999999999995273,7,124,96,False,7,0,7,wheel_closed_residue:6
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995147,1,16,4,False,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995149,2,18,6,True,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995177,3,46,34,False,3,0,3,wheel_closed_residue:4
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995179,4,48,36,False,4,0,4,wheel_closed_residue:6
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995221,5,90,78,False,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995227,6,96,84,False,6,0,6,wheel_closed_residue:24
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995231,7,100,88,False,7,0,7,wheel_closed_residue:28
1000000000000000000,999999999999995131,999999999999995143,999999999999995149,999999999999995237,8,106,94,False,8,0,8,wheel_closed_residue:4
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995117,1,34,30,False,1,0,1,wheel_closed_residue:0
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995119,2,36,32,False,2,0,2,wheel_closed_residue:2
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995129,3,46,42,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995131,4,48,44,True,4,0,4,wheel_closed_residue:14
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995143,5,60,56,False,5,0,5,wheel_closed_residue:26
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995147,6,64,60,False,6,0,6,wheel_closed_residue:0
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995149,7,66,62,False,7,0,7,wheel_closed_residue:2
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995177,8,94,90,False,8,0,8,wheel_closed_residue:0
1000000000000000000,999999999999995083,999999999999995087,999999999999995131,999999999999995179,9,96,92,False,9,0,9,wheel_closed_residue:2
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,999999999999994871,1,22,18,False,1,0,1,wheel_closed_residue:18
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,999999999999994897,2,48,44,True,2,0,2,wheel_closed_residue:14
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,999999999999994943,3,94,90,False,3,0,3,wheel_closed_residue:0
1000000000000000000,999999999999994849,999999999999994853,999999999999994897,999999999999994969,4,120,116,False,4,0,4,wheel_closed_residue:26
1000000000000000000,999999999999994837,999999999999994841,999999999999994843,999999999999994843,1,6,2,True,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999994837,999999999999994841,999999999999994843,999999999999994849,2,12,8,False,2,0,2,wheel_closed_residue:8
1000000000000000000,999999999999994837,999999999999994841,999999999999994843,999999999999994853,3,16,12,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999994837,999999999999994841,999999999999994843,999999999999994871,4,34,30,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999994837,999999999999994841,999999999999994843,999999999999994897,5,60,56,False,5,0,5,wheel_closed_residue:26
1000000000000000000,999999999999994837,999999999999994841,999999999999994843,999999999999994943,6,106,102,False,6,0,6,wheel_closed_residue:12
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994769,1,42,30,False,1,0,1,wheel_closed_residue:0
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994771,2,44,32,False,2,0,2,wheel_closed_residue:2
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994789,3,62,50,False,3,0,3,wheel_closed_residue:20
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994801,4,74,62,False,4,0,4,wheel_closed_residue:2
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994811,5,84,72,False,5,0,5,wheel_closed_residue:12
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994823,6,96,84,True,6,0,6,wheel_closed_residue:24
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994837,7,110,98,False,7,0,7,wheel_closed_residue:8
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994841,8,114,102,False,8,0,8,wheel_closed_residue:12
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994843,9,116,104,False,9,0,9,wheel_closed_residue:14
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994849,10,122,110,False,10,0,10,wheel_closed_residue:20
1000000000000000000,999999999999994727,999999999999994739,999999999999994823,999999999999994853,11,126,114,False,11,0,11,wheel_closed_residue:24
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994663,1,6,2,False,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994667,2,10,6,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994727,3,70,66,True,3,0,3,wheel_closed_residue:6
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994739,4,82,78,False,4,0,4,wheel_closed_residue:18
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994769,5,112,108,False,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999994657,999999999999994661,999999999999994727,999999999999994771,6,114,110,False,6,0,6,wheel_closed_residue:20
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994589,1,16,12,False,1,0,1,wheel_closed_residue:12
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994607,2,34,30,False,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994619,3,46,42,True,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994627,4,54,50,False,4,0,4,wheel_closed_residue:20
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994633,5,60,56,False,5,0,5,wheel_closed_residue:26
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994657,6,84,80,False,6,0,6,wheel_closed_residue:20
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994661,7,88,84,False,7,0,7,wheel_closed_residue:24
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994663,8,90,86,False,8,0,8,wheel_closed_residue:26
1000000000000000000,999999999999994573,999999999999994577,999999999999994619,999999999999994667,9,94,90,False,9,0,9,wheel_closed_residue:0
1000000000000000000,999999999999994481,999999999999994507,999999999999994561,999999999999994561,1,80,54,True,1,0,1,wheel_closed_residue:24
1000000000000000000,999999999999994481,999999999999994507,999999999999994561,999999999999994573,2,92,66,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999994481,999999999999994507,999999999999994561,999999999999994577,3,96,70,False,3,0,3,wheel_closed_residue:10
1000000000000000000,999999999999994481,999999999999994507,999999999999994561,999999999999994589,4,108,82,False,4,0,4,wheel_closed_residue:22
1000000000000000000,999999999999994481,999999999999994507,999999999999994561,999999999999994607,5,126,100,False,5,0,5,wheel_closed_residue:10
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994387,1,26,14,False,1,0,1,wheel_closed_residue:14
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994391,2,30,18,False,2,0,2,wheel_closed_residue:18
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994439,3,78,66,False,3,0,3,wheel_closed_residue:6
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994463,4,102,90,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999994361,999999999999994373,999999999999994481,999999999999994481,5,120,108,True,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994351,1,12,2,True,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994361,2,22,12,False,2,0,2,wheel_closed_residue:12
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994373,3,34,24,False,3,0,3,wheel_closed_residue:24
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994387,4,48,38,False,4,0,4,wheel_closed_residue:8
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994391,5,52,42,False,5,0,5,wheel_closed_residue:12
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994439,6,100,90,False,6,0,6,wheel_closed_residue:0
1000000000000000000,999999999999994339,999999999999994349,999999999999994351,999999999999994463,7,124,114,False,7,0,7,wheel_closed_residue:24
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994321,1,24,8,False,1,0,1,wheel_closed_residue:8
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994339,2,42,26,True,2,0,2,wheel_closed_residue:26
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994349,3,52,36,False,3,0,3,wheel_closed_residue:6
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994351,4,54,38,False,4,0,4,wheel_closed_residue:8
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994361,5,64,48,False,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994373,6,76,60,False,6,0,6,wheel_closed_residue:0
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994387,7,90,74,False,7,0,7,wheel_closed_residue:14
1000000000000000000,999999999999994297,999999999999994313,999999999999994339,999999999999994391,8,94,78,False,8,0,8,wheel_closed_residue:18
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994237,1,26,18,True,1,0,1,wheel_closed_residue:18
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994249,2,38,30,False,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994289,3,78,70,False,3,0,3,wheel_closed_residue:10
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994297,4,86,78,False,4,0,4,wheel_closed_residue:18
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994313,5,102,94,False,5,0,5,wheel_closed_residue:4
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994321,6,110,102,False,6,0,6,wheel_closed_residue:12
1000000000000000000,999999999999994211,999999999999994219,999999999999994237,999999999999994339,7,128,120,False,7,0,7,wheel_closed_residue:0
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994211,1,18,12,True,1,0,1,wheel_closed_residue:12
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994219,2,26,20,False,2,0,2,wheel_closed_residue:20
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994237,3,44,38,False,3,0,3,wheel_closed_residue:8
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994249,4,56,50,False,4,0,4,wheel_closed_residue:20
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994289,5,96,90,False,5,0,5,wheel_closed_residue:0
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994297,6,104,98,False,6,0,6,wheel_closed_residue:8
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994313,7,120,114,False,7,0,7,wheel_closed_residue:24
1000000000000000000,999999999999994193,999999999999994199,999999999999994211,999999999999994321,8,128,122,False,8,0,8,wheel_closed_residue:2
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994183,1,66,20,False,1,0,1,wheel_closed_residue:20
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994193,2,76,30,True,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994199,3,82,36,False,3,0,3,wheel_closed_residue:6
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994211,4,94,48,False,4,0,4,wheel_closed_residue:18
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994219,5,102,56,False,5,0,5,wheel_closed_residue:26
1000000000000000000,999999999999994117,999999999999994163,999999999999994193,999999999999994237,6,120,74,False,6,0,6,wheel_closed_residue:14
1000000000000000000,999999999999994073,999999999999994093,999999999999994111,999999999999994111,1,38,18,True,1,0,1,wheel_closed_residue:18
1000000000000000000,999999999999994073,999999999999994093,999999999999994111,999999999999994117,2,44,24,False,2,0,2,wheel_closed_residue:24
1000000000000000000,999999999999994073,999999999999994093,999999999999994111,999999999999994163,3,90,70,False,3,0,3,wheel_closed_residue:10
1000000000000000000,999999999999994073,999999999999994093,999999999999994111,999999999999994183,4,110,90,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999994073,999999999999994093,999999999999994111,999999999999994193,5,120,100,False,5,0,5,wheel_closed_residue:10
1000000000000000000,999999999999994073,999999999999994093,999999999999994111,999999999999994199,6,126,106,False,6,0,6,wheel_closed_residue:16
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994013,1,24,16,False,1,0,1,wheel_closed_residue:16
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994043,2,54,46,False,2,0,2,wheel_closed_residue:16
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994051,3,62,54,False,3,0,3,wheel_closed_residue:24
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994061,4,72,64,False,4,0,4,wheel_closed_residue:4
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994067,5,78,70,False,5,0,5,wheel_closed_residue:10
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994073,6,84,76,True,6,0,6,wheel_closed_residue:16
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994093,7,104,96,False,7,0,7,wheel_closed_residue:6
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994111,8,122,114,False,8,0,8,wheel_closed_residue:24
1000000000000000000,999999999999993989,999999999999993997,999999999999994073,999999999999994117,9,128,120,False,9,0,9,wheel_closed_residue:0
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,999999999999993749,1,66,30,False,1,0,1,wheel_closed_residue:0
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,999999999999993779,2,96,60,True,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,999999999999993791,3,108,72,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,999999999999993799,4,116,80,False,4,0,4,wheel_closed_residue:20
1000000000000000000,999999999999993683,999999999999993719,999999999999993779,999999999999993809,5,126,90,False,5,0,5,wheel_closed_residue:0
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993659,1,12,10,False,1,0,1,wheel_closed_residue:10
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993677,2,30,28,False,2,0,2,wheel_closed_residue:28
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993679,3,32,30,True,3,0,3,wheel_closed_residue:0
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993683,4,36,34,False,4,0,4,wheel_closed_residue:4
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993719,5,72,70,False,5,0,5,wheel_closed_residue:10
1000000000000000000,999999999999993647,999999999999993649,999999999999993679,999999999999993749,6,102,100,False,6,0,6,wheel_closed_residue:10
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993617,1,46,4,False,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993623,2,52,10,False,2,0,2,wheel_closed_residue:10
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993631,3,60,18,False,3,0,3,wheel_closed_residue:18
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993647,4,76,34,True,4,0,4,wheel_closed_residue:4
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993649,5,78,36,False,5,0,5,wheel_closed_residue:6
1000000000000000000,999999999999993571,999999999999993613,999999999999993647,999999999999993659,6,88,46,False,6,0,6,wheel_closed_residue:16
