scale,key_name,anchor_p,seed_q0,true_q_for_audit_only,selected_q,failure_mode
1000000000000000000,K_seed_mods,999999999999993647,999999999999993649,999999999999993679,999999999999993683,selected_too_late
1000000000000000000,K_seed_mods,999999999999993571,999999999999993613,999999999999993647,,no_selection
1000000000000000000,K_seed_mods,999999999999993281,999999999999993283,999999999999993341,,no_selection
1000000000000000000,K_seed_mods,999999999999993269,999999999999993271,999999999999993281,,no_selection
1000000000000000000,K_seed_mods,999999999999993173,999999999999993233,999999999999993269,,no_selection
1000000000000000000,K_seed_mods,999999999999993103,999999999999993119,999999999999993173,,no_selection
1000000000000000000,K_seed_mods,999999999999993019,999999999999993023,999999999999993077,999999999999993029,selected_too_early
1000000000000000000,K_seed_mods,999999999999992939,999999999999992989,999999999999993011,,no_selection
1000000000000000000,K_seed_mods,999999999999992917,999999999999992921,999999999999992939,,no_selection
1000000000000000000,K_seed_mods,999999999999992617,999999999999992647,999999999999992681,,no_selection
1000000000000000000,K_seed_mods,999999999999992603,999999999999992611,999999999999992617,,no_selection
1000000000000000000,K_seed_mods,999999999999992581,999999999999992587,999999999999992603,,no_selection
1000000000000000000,K_seed_mods,999999999999992503,999999999999992507,999999999999992543,999999999999992543,correct
1000000000000000000,K_seed_mods,999999999999992473,999999999999992489,999999999999992503,,no_selection
1000000000000000000,K_seed_mods,999999999999992417,999999999999992419,999999999999992449,999999999999992447,selected_too_early
1000000000000000000,K_seed_mods,999999999999992333,999999999999992357,999999999999992417,,no_selection
1000000000000000000,K_seed_mods,999999999999992219,999999999999992261,999999999999992293,,no_selection
1000000000000000000,K_seed_mods,999999999999992177,999999999999992203,999999999999992207,,no_selection
1000000000000000000,K_seed_mods,999999999999992141,999999999999992161,999999999999992177,,no_selection
1000000000000000000,K_seed_mods,999999999999992099,999999999999992111,999999999999992141,999999999999992113,selected_too_early
1000000000000000000,K_seed_mods,999999999999992053,999999999999992077,999999999999992099,,no_selection
1000000000000000000,K_seed_mods,999999999999991997,999999999999992021,999999999999992053,,no_selection
1000000000000000000,K_seed_mods,999999999999991847,999999999999991891,999999999999991967,,no_selection
1000000000000000000,K_seed_mods,999999999999991841,999999999999991843,999999999999991847,,no_selection
1000000000000000000,K_seed_mods,999999999999991813,999999999999991831,999999999999991841,,no_selection
1000000000000000000,K_seed_mods,999999999999991769,999999999999991789,999999999999991813,,no_selection
1000000000000000000,K_seed_mods,999999999999991657,999999999999991699,999999999999991717,,no_selection
1000000000000000000,K_seed_mods,999999999999991597,999999999999991633,999999999999991657,,no_selection
1000000000000000000,K_seed_mods,999999999999991511,999999999999991513,999999999999991597,999999999999991517,selected_too_early
1000000000000000000,K_seed_mods,999999999999991493,999999999999991499,999999999999991511,,no_selection
1000000000000000000,K_seed_mods,999999999999991423,999999999999991433,999999999999991493,999999999999991439,selected_too_early
1000000000000000000,K_seed_mods,999999999999991271,999999999999991273,999999999999991391,,no_selection
1000000000000000000,K_seed_mods,999999999999991223,999999999999991241,999999999999991271,,no_selection
1000000000000000000,K_seed_mods,999999999999991189,999999999999991201,999999999999991223,,no_selection
1000000000000000000,K_seed_mods,999999999999991099,999999999999991139,999999999999991153,,no_selection
1000000000000000000,K_seed_mods,999999999999991079,999999999999991091,999999999999991099,,no_selection
1000000000000000000,K_seed_mods,999999999999991037,999999999999991051,999999999999991079,999999999999991121,selected_too_late
1000000000000000000,K_seed_mods,999999999999990961,999999999999990967,999999999999991037,999999999999990973,selected_too_early
1000000000000000000,K_seed_mods,999999999999990877,999999999999990881,999999999999990961,,no_selection
1000000000000000000,K_seed_mods,999999999999990713,999999999999990739,999999999999990833,,no_selection
1000000000000000000,K_seed_mods,999999999999990593,999999999999990617,999999999999990623,,no_selection
1000000000000000000,K_seed_mods,999999999999990551,999999999999990553,999999999999990593,,no_selection
1000000000000000000,K_seed_mods,999999999999990323,999999999999990359,999999999999990401,,no_selection
1000000000000000000,K_seed_mods,999999999999990203,999999999999990217,999999999999990323,999999999999990221,selected_too_early
1000000000000000000,K_seed_mods,999999999999990151,999999999999990163,999999999999990169,,no_selection
1000000000000000000,K_seed_mods,999999999999990113,999999999999990133,999999999999990151,,no_selection
1000000000000000000,K_seed_mods,999999999999990071,999999999999990097,999999999999990107,999999999999990151,selected_too_late
1000000000000000000,K_seed_mods,999999999999989969,999999999999989983,999999999999989999,,no_selection
1000000000000000000,K_seed_mods,999999999999989951,999999999999989957,999999999999989969,,no_selection
1000000000000000000,K_seed_mods,999999999999989893,999999999999989927,999999999999989951,,no_selection
1000000000000000000,K_seed_mods,999999999999989867,999999999999989881,999999999999989893,,no_selection
1000000000000000000,K_seed_mods,999999999999989759,999999999999989789,999999999999989801,,no_selection
1000000000000,K_seed_mods_carrier,999999999989,1000000000007,1000000000039,,no_selection
1000000000000,K_seed_mods_carrier,999999999961,999999999967,999999999989,999999999989,correct
1000000000000,K_seed_mods_carrier,999999999863,999999999871,999999999877,999999999911,selected_too_late
1000000000000,K_seed_mods_carrier,999999999767,999999999781,999999999847,999999999829,selected_too_early
1000000000000,K_seed_mods_carrier,999999999707,999999999743,999999999767,999999999767,correct
1000000000000,K_seed_mods_carrier,999999999617,999999999641,999999999673,,no_selection
1000000000000,K_seed_mods_carrier,999999999577,999999999587,999999999589,,no_selection
1000000000000,K_seed_mods_carrier,999999999529,999999999541,999999999571,,no_selection
1000000000000,K_seed_mods_carrier,999999999391,999999999419,999999999457,,no_selection
1000000000000,K_seed_mods_carrier,999999999331,999999999337,999999999359,999999999359,correct
1000000000000,K_seed_mods_carrier,999999999287,999999999289,999999999293,,no_selection
1000000000000,K_seed_mods_carrier,999999999161,999999999209,999999999247,,no_selection
1000000000000,K_seed_mods_carrier,999999999143,999999999151,999999999161,999999999157,selected_too_early
1000000000000,K_seed_mods_carrier,999999998867,999999998869,999999998939,999999998873,selected_too_early
1000000000000,K_seed_mods_carrier,999999998801,999999998813,999999998821,,no_selection
1000000000000,K_seed_mods_carrier,999999998611,999999998623,999999998713,,no_selection
1000000000000,K_seed_mods_carrier,999999998533,999999998537,999999998567,,no_selection
1000000000000,K_seed_mods_carrier,999999998513,999999998521,999999998527,999999998531,selected_too_late
1000000000000,K_seed_mods_carrier,999999998461,999999998479,999999998497,999999998537,selected_too_late
1000000000000,K_seed_mods_carrier,999999998401,999999998411,999999998429,999999998429,correct
1000000000000,K_seed_mods_carrier,999999998311,999999998381,999999998399,,no_selection
1000000000000,K_seed_mods_carrier,999999998237,999999998243,999999998281,,no_selection
1000000000000,K_seed_mods_carrier,999999998227,999999998233,999999998237,,no_selection
1000000000000,K_seed_mods_carrier,999999998203,999999998209,999999998227,999999998303,selected_too_late
1000000000000,K_seed_mods_carrier,999999998183,999999998189,999999998191,,no_selection
1000000000000,K_seed_mods_carrier,999999998069,999999998089,999999998141,,no_selection
1000000000000,K_seed_mods_carrier,999999998021,999999998027,999999998047,,no_selection
1000000000000,K_seed_mods_carrier,999999997939,999999997949,999999998021,,no_selection
1000000000000,K_seed_mods_carrier,999999997831,999999997849,999999997907,999999997867,selected_too_early
1000000000000,K_seed_mods_carrier,999999997679,999999997699,999999997721,999999997721,correct
1000000000000,K_seed_mods_carrier,999999997589,999999997597,999999997603,,no_selection
1000000000000,K_seed_mods_carrier,999999997517,999999997553,999999997589,,no_selection
1000000000000,K_seed_mods_carrier,999999997459,999999997463,999999997517,999999997487,selected_too_early
1000000000000,K_seed_mods_carrier,999999997433,999999997439,999999997459,,no_selection
1000000000000,K_seed_mods_carrier,999999997397,999999997429,999999997433,,no_selection
1000000000000,K_seed_mods_carrier,999999997391,999999997393,999999997397,,no_selection
1000000000000,K_seed_mods_carrier,999999997343,999999997351,999999997391,999999997357,selected_too_early
1000000000000,K_seed_mods_carrier,999999997277,999999997307,999999997327,,no_selection
1000000000000,K_seed_mods_carrier,999999997201,999999997223,999999997259,,no_selection
1000000000000,K_seed_mods_carrier,999999997163,999999997189,999999997201,,no_selection
1000000000000,K_seed_mods_carrier,999999997147,999999997151,999999997163,,no_selection
1000000000000,K_seed_mods_carrier,999999997103,999999997121,999999997147,999999997123,selected_too_early
1000000000000,K_seed_mods_carrier,999999997013,999999997093,999999997103,,no_selection
1000000000000,K_seed_mods_carrier,999999996901,999999996949,999999996977,,no_selection
1000000000000,K_seed_mods_carrier,999999996881,999999996887,999999996889,,no_selection
1000000000000,K_seed_mods_carrier,999999996823,999999996833,999999996881,,no_selection
1000000000000,K_seed_mods_carrier,999999996701,999999996727,999999996739,,no_selection
1000000000000,K_seed_mods_carrier,999999996581,999999996599,999999996601,,no_selection
1000000000000,K_seed_mods_carrier,999999996473,999999996511,999999996581,,no_selection
1000000000000,K_seed_mods_carrier,999999996371,999999996419,999999996449,,no_selection
1000000000000,K_seed_mods_carrier,999999996211,999999996217,999999996223,,no_selection
1000000000000,K_seed_mods_carrier,999999996137,999999996173,999999996197,999999996197,correct
1000000000000,K_seed_mods_carrier,999999996097,999999996133,999999996137,,no_selection
1000000000000,K_seed_mods_carrier,999999995993,999999996011,999999996097,,no_selection
1000000000000,K_seed_mods_carrier,999999995899,999999995909,999999995933,,no_selection
1000000000000,K_seed_mods_carrier,999999995773,999999995837,999999995857,,no_selection
1000000000000,K_seed_mods_carrier,999999995653,999999995681,999999995711,,no_selection
1000000000000,K_seed_mods_carrier,999999995581,999999995591,999999995653,,no_selection
1000000000000,K_seed_mods_carrier,999999995537,999999995539,999999995573,,no_selection
1000000000000,K_seed_mods_carrier,999999995497,999999995521,999999995537,,no_selection
1000000000000,K_seed_mods_carrier,999999995429,999999995441,999999995461,,no_selection
1000000000000,K_seed_mods_carrier,999999995383,999999995389,999999995413,,no_selection
1000000000000,K_seed_mods_carrier,999999995237,999999995257,999999995299,,no_selection
1000000000000,K_seed_mods_carrier,999999995207,999999995233,999999995237,,no_selection
1000000000000,K_seed_mods_carrier,999999995177,999999995201,999999995207,,no_selection
1000000000000,K_seed_mods_carrier,999999995147,999999995149,999999995177,,no_selection
1000000000000,K_seed_mods_carrier,999999995131,999999995143,999999995147,,no_selection
1000000000000,K_seed_mods_carrier,999999994909,999999994919,999999994937,,no_selection
1000000000000,K_seed_mods_carrier,999999994897,999999994907,999999994909,,no_selection
1000000000000,K_seed_mods_carrier,999999994823,999999994871,999999994897,,no_selection
1000000000000,K_seed_mods_carrier,999999994781,999999994783,999999994793,999999994799,selected_too_late
1000000000000,K_seed_mods_carrier,999999994769,999999994771,999999994781,,no_selection
1000000000000,K_seed_mods_carrier,999999994729,999999994753,999999994769,,no_selection
1000000000000,K_seed_mods_carrier,999999994687,999999994723,999999994729,,no_selection
1000000000000,K_seed_mods_carrier,999999994639,999999994661,999999994687,,no_selection
1000000000000,K_seed_mods_carrier,999999994583,999999994601,999999994603,999999994627,selected_too_late
1000000000000,K_seed_mods_carrier,999999994517,999999994531,999999994579,999999994597,selected_too_late
